시도명,시군구명,어린이집코드,어린이집명,어린이집유형구분,운영현황,우편번호,상세주소,어린이집전화번호,어린이집팩스번호,홈페이지주소,보육실수,보육실 면적,놀이터수,보육교직원수,정원수,현원수,위도,경도,통학차량운영여부,인가일자,휴지시작일자,휴지종료일자,폐지일자,제공서비스,데이터기준일자
경기도,부천시,41190000060,여월베르네어린이집,국공립,Y,14474,"경기도 부천시 여월로 65 205동 1층 (여월동, 여월휴먼시아2단지아파트)",032-675-2233,032-713-8255,,3,103,0,7,34,30,37.51271474,126.8038341,미운영,2007-12-31,,,,시간연장형,2021-02-15
경기도,부천시,41190000061,여월주공어린이집,국공립,Y,14485,"경기도 부천시 소사로 639 112동 1층 (여월동, 여월휴먼시아1단지아파트)",032-676-0995,032-676-0959,,4,104,0,10,35,35,37.51567654,126.7991415,미운영,2007-12-31,,,,시간연장형,2021-02-15
경기도,부천시,41190000025,역곡1동어린이집,국공립,Y,14674,경기도 부천시 부일로750번길 11 (역곡동),032-349-3204,032-349-3203,,3,107,1,6,49,35,37.48608583,126.8134158,미운영,1997-11-26,,,,일반,2021-02-15
경기도,부천시,41190000017,역곡2동어린이집,국공립,Y,14663,경기도 부천시 지봉로63번길 18-20 (역곡동),032-341-7736,032-341-7756,,5,154,1,11,58,58,37.48795137,126.8068831,미운영,1997-09-11,,,,시간연장형,2021-02-15
경기도,부천시,41195000319,역곡e편한자연어린이집,민간,Y,14671,"경기도 부천시 역곡로19번길 26 206동 관리동 (역곡동, 역곡이편한세상)",032-342-1401,,,4,109,0,10,38,34,37.48704418,126.8094586,미운영,2012-02-28,,,,일반,2021-02-15
경기도,부천시,41195000210,역곡샘터사랑어린이집,민간,Y,14664,경기도 부천시 역곡로 49 (역곡동),032-343-3900,032-343-3989,,6,95,0,7,35,33,37.48938697,126.8096287,미운영,2000-02-29,,,,일반,2021-02-15
경기도,부천시,41190000031,역곡어린이집,국공립,Y,14678,경기도 부천시 경인로562번길 35 (괴안동),032-343-3676,032-343-3677,,5,169,1,15,78,78,37.48583068,126.8178941,미운영,1983-12-10,,,,장애아통합+시간연장형,2021-02-15
경기도,부천시,41195000311,연세꿈나무어린이집,민간,Y,14640,경기도 부천시 부천로30번길 29 (심곡동),032-667-1800,,,13,423,1,11,72,49,37.48860448,126.7884077,운영,2010-05-24,,,,일반,2021-02-15
경기도,부천시,41197000137,열린어린이집,민간,Y,14719,경기도 부천시 심곡로49번길 48 (심곡본동),032-667-3969,070-7816-0833,,6,148,2,9,56,54,37.47883314,126.7785551,운영,2005-07-08,,,2008-08-08,시간연장형,2021-02-15
경기도,부천시,41195000150,열매어린이집,민간,Y,14607,경기도 부천시 석천로78번길 30 (중동),032-611-9289,032-611-9289,,5,140,1,10,53,53,37.49410941,126.7626799,운영,1999-06-03,,,,일반,2021-02-15
경기도,부천시,41190000050,영원어린이집,법인·단체,Y,14662,경기도 부천시 지봉로27번길 7 (역곡동),032-346-0174,032-346-0173,www.goodgod.co.kr,4,149,1,12,48,38,37.48419103,126.8046637,운영,1997-12-11,,,,장애아통합,2021-02-15
경기도,부천시,41199000053,영화 어린이집,가정,Y,14426,"경기도 부천시 상오정로182번길 53 105동 104호 (원종동, 영화아파트)",032-682-8586,070-7365-8586,,3,79,0,6,20,13,37.52251614,126.8024144,운영,2006-01-16,,,,일반,2021-02-15
경기도,부천시,41195000069,예그리나어린이집,민간,Y,14569,경기도 부천시 조종로7번길 25 1층 (원미동),032-663-3330,032-663-3330,,5,76,0,7,26,21,37.494568,126.7856471,미운영,1996-03-12,,,,일반,2021-02-15
경기도,부천시,41197000158,예다솜어린이집,가정,Y,14683,"경기도 부천시 범안로 9 102동 108호 (괴안동, 대진아파트)",032-344-8541,,,3,56,0,5,13,13,37.48100183,126.8062905,미운영,2011-08-03,,,,일반,2021-02-15
경기도,부천시,41199000023,예다움어린이집,민간,Y,14415,경기도 부천시 고강로98번길 28 (고강동),032-675-1007,,cafe.daum.net/yedawoom1007,3,75,0,8,28,28,37.52902287,126.8150485,운영,2005-03-30,,,,일반,2021-02-15
경기도,부천시,41199000015,예닮어린이집,민간,Y,14472,경기도 부천시 까치로124번길 47-4 (원종동),032-673-1201,032-673-1210,,7,188,2,13,70,62,37.51744476,126.8079337,운영,1994-12-21,,,,일반,2021-02-15
경기도,부천시,41197000187,예뜨란어린이집,협동,Y,14700,"경기도 부천시 은성로67번길 12 104동101호(소사본동,소새울KCC스위첸)",032-343-7066,032-343-7066,,4,98,0,7,20,20,37.47545977,126.7987883,미운영,2012-10-09,,,,일반,2021-02-15
경기도,부천시,41190000251,예뜨랑어린이집,가정,Y,14438,"경기도 부천시 부천로476번길 90 (오정동, 성진빌라)",032-676-7728,032-676-7728,http://cafe.daum.net/bosoms,3,41,0,2,11,4,37.52673715,126.787628,미운영,2014-12-26,,,,일반,2021-02-15
경기도,부천시,41197000047,예뜰어린이집,민간,Y,14699,"경기도 부천시 소안로 20 관리동 (괴안동, 삼익세라믹아파트)",032-223-7464,032-223-7464,,4,134,0,10,49,37,37.47731217,126.803204,운영,2001-12-10,,,,시간연장형,2021-02-15
경기도,부천시,41199000129,예람어린이집,가정,Y,14422,"경기도 부천시 원종로 118 가동 106호(고강동, 부강1차아파트)",032-671-3156,032-671-3156,,4,33,0,7,10,9,37.52389481,126.812238,미운영,2007-03-15,,,,시간연장형,2021-02-15
경기도,부천시,41195000118,예랑어린이집,가정,Y,14579,"경기도 부천시 조마루로 271 943동 103호 (중동, 미리내마을 롯데아파트)",032-324-2679,032-324-2679,cafe.naver.com/yerangchild,4,59,0,6,20,20,37.50025312,126.7704549,미운영,1996-08-29,,,,일반,2021-02-15
경기도,부천시,41197000033,예랑예능어린이집,민간,Y,14703,경기도 부천시 은성로67번길 5 3층 (소사본동),032-346-6053,032-345-3007,,4,64,0,7,27,26,37.4754483,126.7981813,운영,1997-11-01,,,,일반,2021-02-15
경기도,부천시,41195000169,예린어린이집,가정,Y,14574,"경기도 부천시 옥산로 47 1407동 104호 (중동, 연화마을 쌍용아파트)",032-662-1948,,,3,63,0,5,20,16,37.49507905,126.7816379,미운영,2001-06-14,,,,일반,2021-02-15
경기도,부천시,41199000128,예림어린이집,민간,Y,14436,경기도 부천시 오정로244번길 61 (오정동),032-676-3346,032-676-3345,,7,157,1,13,49,41,37.52743486,126.7882822,운영,2007-03-19,,,,일반,2021-02-15
경기도,부천시,41199000082,예빛어린이집,민간,Y,14432,"경기도 부천시 원종로24번길 28 102~103호 (원종동, 신진타워맨션)",032-677-6515,032-674-1247,,4,75,0,3,27,9,37.52291472,126.8024465,미운영,1996-03-28,,,,일반,2021-02-15
경기도,부천시,41195000137,예쁜꿈어린이집,가정,Y,14597,"경기도 부천시 상일로 71 1813동 102호(상동, 반달마을동아아파트)",032-322-9353,,,4,41,0,5,13,12,37.49343333,126.7529304,미운영,2002-06-20,,,,일반,2021-02-15
경기도,부천시,41195000272,예쁜누리어린이집,민간,Y,14643,"경기도 부천시 원미로 11 103동 107호 (심곡동, 삼융아파트 오피스텔)",032-653-1908,032-652-1908,,5,85,0,9,32,32,37.48716429,126.7844271,미운영,2008-12-03,,,,일반,2021-02-15
경기도,부천시,41195000049,예쁜마음어린이집,가정,Y,14645,"경기도 부천시 원미로 100 106동 109호(원미동, 원미동풍림아파트)",032-217-1004,,,3,72,0,6,20,18,37.49140929,126.7914766,미운영,1999-06-09,,,,일반,2021-02-15
경기도,부천시,41197000042,예쁜별어린이집,민간,Y,14755,경기도 부천시 호현로 451 (소사본동),032-348-0253,032-348-0256,,6,130,0,8,49,46,37.47798571,126.7926233,운영,1994-11-26,,,,일반,2021-02-15
경기도,부천시,41197000128,예쁜삼성어린이집,민간,Y,14713,경기도 부천시 경인로234번길 37 (심곡본동),032-657-0858,,,13,331,1,12,125,57,37.48145581,126.7814293,운영,2003-04-11,,,,시간연장형,2021-02-15
경기도,부천시,41197000014,예쁜어린이집,민간,Y,14720,경기도 부천시 중동로71번길 82 (송내동),032-655-0555,032-653-5283,http://cafe.daum.net/beauty0550,9,291,3,19,109,106,37.48694836,126.759964,운영,2003-10-27,,,,일반,2021-02-15
경기도,부천시,41197000081,예쁜한빛어린이집,민간,Y,14696,경기도 부천시 안곡로 3 1층 (괴안동),032-343-3932,032-343-3404,,5,99,0,6,37,30,37.47895622,126.8028271,운영,1999-11-23,,,,일반,2021-02-15
경기도,부천시,41195000115,예삐어린이집,가정,Y,14508,"경기도 부천시 계남로 19 2312동 103호(상동, 라일락마을 동양덱스빌)",032-328-8496,,,3,59,0,8,20,20,37.51186482,126.7510617,미운영,2003-05-15,,,,일반,2021-02-15
경기도,부천시,41195000302,예성어린이집,가정,Y,14586,"경기도 부천시 조마루로 134 1102동 106호 (중동, 보람마을아주아파트)",032-321-1100,,,3,58,0,6,20,15,37.49870031,126.7584486,미운영,2009-10-01,,,,일반,2021-02-15
경기도,부천시,41195000043,예소람어린이집,가정,Y,14597,"경기도 부천시 상일로 71 1818동 102호 (상동, 반달마을 건영,동아,선경아파트)",032-322-2393,070-7396-2394,,4,46,0,5,15,15,37.49343333,126.7529304,미운영,2003-02-28,,,,일반,2021-02-15
경기도,부천시,41195000213,예손아트스쿨어린이집,민간,Y,14664,경기도 부천시 지봉로 83 예손어린이집 (역곡동),032-341-3058,,,8,464,1,16,134,99,37.48758142,126.8085684,운영,2003-09-08,,,,일반,2021-02-15
경기도,부천시,41197000109,예솔나무어린이집,민간,Y,14727,경기도 부천시 경인로120번길 18 (송내동),032-667-6025,032-667-6025,http://cafe.daum.net/01083437512,6,141,0,12,47,47,37.48351794,126.7685113,운영,1993-04-08,,,,시간연장형,2021-02-15
경기도,부천시,41199000035,예솔어린이집,민간,Y,14426,경기도 부천시 성오로160번길 31 (원종동),032-684-3615,032-684-3615,,6,216,1,13,80,65,37.52730486,126.7989983,운영,2000-02-29,,,,일반,2021-02-15
경기도,부천시,41199000081,예스어린이집,가정,Y,14434,"경기도 부천시 오정로252번길 41 203동 102호 (오정동, 세종아파트)",032-683-4915,032-683-4915,,3,41,0,5,15,10,37.52949925,126.7884257,미운영,1994-11-30,,,,일반,2021-02-15
경기도,부천시,41195000079,예원어린이집,가정,Y,14588,"경기도 부천시 송내대로205번길 70 2502동 101호(상동, 푸른마을창보밀레시티)",032-327-7633,,,3,62,0,7,20,20,37.50308554,126.7531652,미운영,2003-02-28,,,,일반,2021-02-15
경기도,부천시,41195000204,예은아기사랑어린이집,민간,Y,14573,경기도 부천시 부흥로413번길 9 1~3층 (심곡동),032-614-0100,032-614-0100,town.cyworld.com/kids12,6,131,0,12,49,44,37.48944104,126.7866346,운영,2006-03-08,,,,일반,2021-02-15
경기도,부천시,41195000119,예은어린이집,가정,Y,14583,"경기도 부천시 조마루로 135 817동 103호 (중동, 포도마을 삼보,영남아파트)",032-329-2270,032-322-2286,,4,60,0,6,19,17,37.5003063,126.7598964,미운영,1994-04-12,,,,일반,2021-02-15
경기도,부천시,41197000172,예일어린이집,가정,Y,14723,"경기도 부천시 경인로117번길 27 202동 104호 (송내동, 부천중동역2차푸르지오A단지)",032-207-6450,032-207-6450,,4,76,0,6,19,15,37.48259033,126.7696002,미운영,2009-01-09,,,,일반,2021-02-15
경기도,부천시,41197000043,예지어린이집,민간,Y,14715,경기도 부천시 심곡로21번길 24 2층 (심곡본동),032-657-2917,,,2,56,0,5,19,9,37.48178149,126.7770034,미운영,1994-02-12,,,,시간연장형,2021-02-15
경기도,부천시,41197000074,예지움몬데소리어린이집,민간,Y,14699,"경기도 부천시 은성로 91 203호(소사본동, 삼원맨션)",032-342-5713,032-342-5713,http://cafe.daum.net/yejium,5,143,0,7,39,20,37.47530579,126.8008268,운영,1990-09-11,,,,일반,2021-02-15
경기도,부천시,41195000249,예진어린이집,가정,Y,14507,"경기도 부천시 도약로 80 2213동 105호(상동, 진달래마을대림e-편한세상)",032-327-9004,,,4,64,0,8,20,17,37.5113705,126.7585116,미운영,2007-08-28,,,,일반,2021-02-15
경기도,부천시,41199000016,오정꾸러기어린이집,가정,Y,14484,"경기도 부천시 삼작로302번길 21-12 101호 (여월동, 다성아트빌라2차)",032-673-5525,032-673-5525,,3,48,0,8,18,18,37.51909654,126.7957308,운영,2006-02-10,,,,시간연장형,2021-02-15
경기도,부천시,41199000113,오정민들레어린이집,민간,Y,14442,"경기도 부천시 오정로251번길 39 106동 1층 관리동 (오정동, 오정생활휴먼시아1단지아파트)",032-681-5004,032-681-5004,,5,83,0,4,26,9,37.53089209,126.7831113,미운영,2006-12-01,,,,일반,2021-02-15
경기도,부천시,41199000065,오정사랑어린이집,가정,A,14402,"경기도 부천시 오정로 289 301동 102호 (오정동, 오정생활휴먼시아3단지아파트)",032-681-5897,070-4960-5891,,4,43,0,3,15,5,37.53338626,126.7874734,미운영,1995-12-02,2012-06-07,2013-05-31,,일반,2021-02-15
경기도,부천시,41199000022,오정사임당어린이집,민간,Y,14417,경기도 부천시 성지로 80 (고강동),032-673-5567,032-672-5567,,4,96,0,6,36,25,37.52617577,126.8114817,운영,2006-06-13,,,,일반,2021-02-15
경기도,부천시,41199000084,오정색동어린이집,가정,Y,14461,"경기도 부천시 삼작로 349 가동 101호(여월동, 월산장미아파트)",032-684-7494,032-677-7494,,4,54,0,4,17,11,37.52020442,126.8004038,미운영,2002-03-18,,,,일반,2021-02-15
경기도,부천시,41199000109,오정샛별어린이집,민간,Y,14402,"경기도 부천시 오정로 289 302동 관리동 1층 (오정동, 오정생활휴먼시아3단지아파트)",032-677-6665,032-677-6665,,4,69,0,7,24,24,37.53275731,126.7877639,미운영,2006-10-09,,,,일반,2021-02-15
경기도,부천시,41199000123,오정아이맘어린이집,가정,Y,14433,"경기도 부천시 상오정로108번길 12 103호 (오정동, 서문아파트)",032-671-1801,032-671-1805,http://cafe.daum.net/imom2007,3,53,0,7,20,17,37.52334924,126.7959109,운영,2007-02-07,,,,일반,2021-02-15
경기도,부천시,41199000071,오정아이사랑어린이집,민간,Y,14460,경기도 부천시 성곡로92번길 13 (여월동),032-676-7904,032-676-7904,,9,142,0,10,45,32,37.52118201,126.7957976,운영,1997-07-14,,,,시간연장형,2021-02-15
경기도,부천시,41190000027,오정어린이집,국공립,Y,14436,경기도 부천시 부천로476번나길 51 (오정동),032-671-0081,032-679-0081,http://cafe.naver.com/ojungkids,5,281,1,16,79,70,37.52813167,126.7863827,미운영,1994-01-01,,,,장애아통합+시간연장형,2021-02-15
경기도,부천시,41199000098,오정열매어린이집,가정,Y,14434,"경기도 부천시 오정로252번길 41 204동 104호(오정동, 세종아파트)",032-677-0914,032-677-0914,,4,54,0,5,19,10,37.52941069,126.7890615,미운영,2002-10-15,,,,일반,2021-02-15
경기도,부천시,41199000138,오정이솝어린이집,가정,Y,14479,"경기도 부천시 길주로573번길 37 308동 103호 (여월동, 여월휴먼시아3단지아파트)",032-676-6835,032-676-6835,,4,74,0,5,19,18,37.50981989,126.8042887,미운영,2007-12-26,,,,일반,2021-02-15
경기도,부천시,41199000060,오정중앙어린이집,민간,Y,14430,경기도 부천시 소사로775번길 62 (원종동),032-676-6259,032-676-6259,,9,226,2,15,83,72,37.52541872,126.8013849,운영,1993-02-20,,,,일반,2021-02-15
경기도,부천시,41199000133,오정천사어린이집,가정,Y,14422,경기도 부천시 원종로120번길 26 (고강동),070-7337-0912,070-7340-0912,,4,65,0,6,20,20,37.52292753,126.8133552,운영,2007-01-15,,,,일반,2021-02-15
경기도,부천시,41199000115,오정해맑은어린이집,가정,Y,14442,"경기도 부천시 오정로251번길 39 102동 104호(오정동, 오정생활휴먼시아1단지아파트)",032-678-2266,032-678-2266,,4,55,0,6,20,18,37.53089209,126.7831113,미운영,2006-12-13,,,,일반,2021-02-15
경기도,부천시,41199000135,오정해피아이어린이집,가정,Y,14484,"경기도 부천시 성곡로69번길 25 102동 102호(여월동, 우성빌라)",032-684-9484,032-684-9484,,3,54,0,7,18,15,37.51865731,126.7962375,운영,2007-09-03,,,,시간연장형,2021-02-15
경기도,부천시,41199000043,오정행복한아이어린이집,민간,Y,14409,경기도 부천시 수주로 21 (고강동),032-675-1133,032-674-7733,,6,139,0,9,49,49,37.52545369,126.8249474,운영,2004-12-30,,,,시간연장형,2021-02-15
경기도,부천시,41195000174,오즈의마법사어린이집,민간,Y,14539,경기도 부천시 중동로280번길 61 (중동),032-327-0866,032-327-5556,,6,181,3,11,67,66,37.50487975,126.7737335,운영,2004-01-13,,,,일반,2021-02-15
경기도,부천시,41197000051,오키어린이집,가정,Y,14771,"경기도 부천시 소사로102번길 67 108동 106호(소사본동, 소사주공1단지아파트)",032-342-2241,070-7311-2241,,3,72,0,5,17,16,37.46891393,126.7998595,미운영,2004-11-26,,,,일반,2021-02-15
경기도,부천시,41190000290,옥길센트리뷰어린이집,국공립,Y,14787,"경기도 부천시 옥길로 55 관리동 (옥길동, 엘에이치센트리뷰)",032-343-5511,032-343-5512,,7,214,1,14,80,80,37.46632023,126.8207792,미운영,2018-05-01,,,,장애아통합+시간연장형,2021-02-15
경기도,부천시,41190000284,옥길아이사랑어린이집,가정,Y,14787,"경기도 부천시 옥길로 55 712동 104호 (옥길동, 엘에이치센트리뷰)",032-343-9781,,,4,61,0,5,19,19,37.46632023,126.8207792,미운영,2018-03-08,,,,일반,2021-02-15
경기도,부천시,41190000291,옥길양지어린이집,국공립,Y,14784,"경기도 부천시 양지로 134 사회복지시설 1층 (옥길동, 부천옥길엘에이치1단지)",032-346-0709,032-346-0710,,5,136,1,12,51,49,37.47079943,126.8180147,미운영,2018-07-09,,,,시간연장형,2021-02-15
경기도,부천시,41190000265,옥길어린이집,국공립,Y,14784,"경기도 부천시 양지로 134 관리동 (옥길동, 부천옥길엘에이치1단지)",032-351-8737,032-351-8738,,5,256,1,11,64,64,37.47073469,126.8172281,미운영,2016-11-30,,,,장애아통합+시간연장형,2021-02-15
경기도,부천시,41190000296,옥길자이어린이집,국공립,Y,14789,"경기도 부천시 범안로219번길 19 (옥길동, 부천옥길자이)",032-347-1225,032-347-1225,,6,148,2,14,56,54,37.46370186,126.8126277,미운영,2019-03-01,,,,장애아통합,2021-02-15
경기도,부천시,41190000262,옥길푸른나무어린이집,가정,Y,14786,"경기도 부천시 옥길로 80 612동 103호 (옥길동, 엘에이치옥길브리즈힐)",032-343-5979,032-343-5979,,4,71,0,6,20,20,37.4631383,126.8210671,미운영,2016-10-19,,,,일반,2021-02-15
경기도,부천시,41190000297,옥길행복어린이집,국공립,Y,14784,"경기도 부천시 양지로 151 (옥길동, 부천옥길LH8단지아파트)",032-341-1518,032-341-1519,,4,126,0,12,47,45,37.47846795,126.806141,미운영,2019-05-01,,,,시간연장형,2021-02-15
경기도,부천시,41197000028,옥스포드어린이집,민간,Y,14733,경기도 부천시 경인로120번길 88-1 (송내동),032-666-6301,,http://cafe.naver.com/bucheonjunior,10,196,2,9,73,62,37.47902916,126.7660293,운영,2005-12-02,,,,일반,2021-02-15
경기도,부천시,41190000010,온누리어린이집,법인·단체,Y,14747,경기도 부천시 성주로164번길 53 (심곡본동),032-655-1756,032-655-1766,,5,165,1,9,70,41,37.47664929,126.7737077,미운영,1997-03-26,,,,시간연장형,2021-02-15
경기도,부천시,41195000077,온누리중동어린이집,민간,Y,14511,경기도 부천시 도약로 112 2층 (중동),032-326-0701,032-324-9372,,6,175,2,11,78,77,37.51095825,126.7618312,운영,1999-10-15,,,,일반,2021-02-15
경기도,부천시,41199000055,온빛가득어린이집,직장,Y,14484,경기도 부천시 성곡로33번길 30 (여월동),032-676-2950,032-676-2951,,7,233,2,16,83,55,37.51769354,126.7993272,미운영,2006-02-24,,,,시간연장형,2021-02-15
경기도,부천시,41195000237,온새미로어린이집,가정,Y,14550,"경기도 부천시 옥산로 83 1001동 106호 (중동, 꿈마을)",032-325-6216,,www.cyworld./takbing,4,59,0,6,20,19,37.4989982,126.7801221,미운영,2007-03-22,,,,일반,2021-02-15
경기도,부천시,41190000261,올리브어린이집,민간,Y,14786,"경기도 부천시 양지로 234-26 관리동 (옥길동, LH옥길헤일라움)",032-341-0188,032-341-0889,,7,204,2,12,74,72,37.46518739,126.8235971,미운영,2016-10-10,,,,일반,2021-02-15
경기도,부천시,41199000067,옹달샘어린이집,민간,Y,14431,경기도 부천시 원종로36번길 20 (원종동),032-671-5930,,,5,128,0,6,48,11,37.52313302,126.8037157,운영,1999-02-11,,,,시간연장형,2021-02-15
경기도,부천시,41199000132,요미랑어린이집,민간,Y,14413,경기도 부천시 소사로862번길 69-2 (원종동),032-676-4196,,,6,175,2,15,65,58,37.52217502,126.7982817,운영,2007-04-09,,,,시간연장형,2021-02-15
경기도,부천시,41197000044,우리노리어린이집,협동,Y,14755,경기도 부천시 호현로439번길 32 (소사본동),032-347-9252,032-347-9252,http://urinori.gongdong.or.kr 우리노리어린이집,6,82,0,6,30,20,37.47731884,126.790763,미운영,2005-04-19,,,,일반,2021-02-15
경기도,부천시,41197000057,우리두리어린이집,민간,Y,14763,경기도 부천시 소사로170번길 53 (소사본동),032-346-6769,032-349-6469,,4,75,0,9,32,30,37.47421293,126.7984419,운영,1999-04-13,,,,일반,2021-02-15
경기도,부천시,41195000054,우리들세상어린이집,가정,Y,14597,"경기도 부천시 상일로 71 1822동 105호 (상동, 반달마을 건영,동아,선경아파트)",032-324-3392,032-324-3392,,3,46,0,5,15,14,37.49392491,126.7509631,미운영,1999-09-13,,,,일반,2021-02-15
경기도,부천시,41195000076,우리아이어린이집,가정,Y,14591,"경기도 부천시 부흥로 49 2722동 103호 (상동, 백송마을 풍림아이원아파트)",032-322-2146,032-322-2146,,3,59,0,9,20,19,37.49773254,126.7475601,미운영,2002-05-06,,,,일반,2021-02-15
경기도,부천시,41197000175,우성해오름어린이집,가정,Y,14729,"경기도 부천시 경인로29번길 32 6동 108호 (송내동, 우성아파트)",032-651-4772,032-651-4772,,4,58,0,6,19,15,37.48493956,126.7599711,미운영,2010-05-10,,,,일반,2021-02-15
경기도,부천시,41190000292,원미1동어린이집,국공립,Y,14566,"경기도 부천시 부천로136번길 27 1층 (원미동, 원미어울마당)",032-651-2715,032-665-2715,,4,89,0,8,33,29,37.49662816,126.7870258,미운영,2018-07-23,,,,시간연장형,2021-02-15
경기도,부천시,41195000121,원미늘사랑어린이집,가정,Y,14579,"경기도 부천시 조마루로 271 939동 104호 (중동, 미리내마을 롯데아파트)",032-326-6007,,,2,40,0,6,15,15,37.50025312,126.7704549,미운영,1999-05-29,,,,일반,2021-02-15
경기도,부천시,41195000212,원미도담어린이집,민간,Y,14569,경기도 부천시 조종로7번길 5 (원미동),032-668-0122,032-654-0122,,5,142,0,8,29,29,37.49367363,126.7854556,운영,2005-03-23,,,,일반,2021-02-15
경기도,부천시,41190000238,원미어린이집,민간,Y,14571,경기도 부천시 조종로50번길 26-12 (원미동),032-664-3177,032-651-3177,http://cafe.daum.net/wonminurseryl,3,105,3,11,29,25,37.49180181,126.789332,운영,1997-02-03,,,,영아전담,2021-02-15
경기도,부천시,41195000233,원미주사랑어린이집,가정,Y,14615,"경기도 부천시 장말로 300 101동 102호(심곡동, 태승훼미리아파트)",032-662-5328,032-662-5328,,3,62,0,7,19,18,37.49093694,126.7751011,미운영,2007-02-06,,,,일반,2021-02-15
경기도,부천시,41190000042,원종어린이집,국공립,Y,14413,경기도 부천시 고강로24번길 33 (원종동),032-682-4398,032-682-4397,http://cafe.daum.net/wonjong1004,6,204,2,13,74,69,37.52994869,126.8078427,미운영,1996-11-22,,,,시간연장형,2021-02-15
경기도,부천시,41195000287,위브꿈어린이집,가정,Y,14550,"경기도 부천시 옥산로 83 1002동 103호(중동, 꿈마을삼환아파트)",032-667-0708,032-225-1330,,4,53,0,9,20,20,37.4989982,126.7801221,미운영,2009-03-17,,,,시간연장형,2021-02-15
경기도,부천시,41195000325,위브느티나무어린이집,민간,Y,14535,"경기도 부천시 도약로 206 관리동 1층(약대동, 부천위브트레지움2단지)",032-678-7734,,,5,178,2,7,55,54,37.51022692,126.7709567,미운영,2012-12-05,,,,일반,2021-02-15
경기도,부천시,41195000317,위브숲 어린이집,가정,Y,14535,"경기도 부천시 도약로 206 213동 101호(약대동, 두산위브트레지움아파트 2단지)",032-675-0843,032-675-0843,http://cafe.daum.net/wevewood,3,85,0,6,20,20,37.51022488,126.7709579,미운영,2012-01-20,,,,일반,2021-02-15
경기도,부천시,41190000260,유베이스어린이집,직장,Y,14618,경기도 부천시 석천로60번길 29 (상동),032-652-7922,,,7,140,0,10,33,21,,126.977963,미운영,2016-09-21,,,,일반,2021-02-15
경기도,부천시,41190000043,유진어린이집,사회복지법인,Y,14744,경기도 부천시 성주로34번길 30-10 (송내동),032-668-0933,032-668-0934,child.eugenes.co.kr,8,343,2,21,119,89,37.47930473,126.7612163,운영,1998-06-01,,,,장애아통합,2021-02-15
경기도,부천시,41197000146,으뜸어린이집,가정,Y,14772,"경기도 부천시 소사동로72번길 32 401동 102호(소사본동, 주공뜨란채4단지아파트)",032-344-2004,032-344-2004,,4,58,0,6,19,19,37.46891393,126.7998595,미운영,2006-09-28,,,,일반,2021-02-15
경기도,부천시,41195000154,은빛어린이집,가정,Y,14619,"경기도 부천시 중동로 107 118동 103호(중동, 팰리스카운티)",032-652-3005,,,3,52,0,6,19,19,37.48993448,126.767597,미운영,1999-05-13,,,,일반,2021-02-15
경기도,부천시,41197000068,은하수어린이집,가정,Y,14684,"경기도 부천시 경인로498번길 58 101동 102호(괴안동, 역곡현대2차아파트)",032-341-2355,070-8906-3400,,4,37,0,6,11,11,37.48148421,126.811978,미운영,1994-06-18,,,,시간연장형,2021-02-15
경기도,부천시,41195000201,은하어린이집,민간,Y,14538,"경기도 부천시 중동로 297 (중동, 은하마을 주공1단지)",032-326-0596,032-326-0597,,7,276,2,15,90,86,37.50642663,126.7690383,미운영,1996-03-05,,,,일반,2021-02-15
경기도,부천시,41197000177,은혜어린이집,가정,Y,14776,"경기도 부천시 범안로 80 205동 103호 (범박동, 부천범박힐스테이트2단지)",032-341-3770,032-341-3771,,4,61,0,7,19,18,37.47509383,126.8078884,미운영,2009-07-21,,,,일반,2021-02-15
경기도,부천시,41195000335,의성어린이집,가정,Y,14609,경기도 부천시 심중로111번가길 14 1층 (중동),032-656-5670,,,3,64,0,5,20,20,37.49369131,126.7699545,미운영,2013-12-16,,,,일반,2021-02-15
경기도,부천시,41197000022,이레몬테소리어린이집,민간,Y,14782,"경기도 부천시 범안로 81 관리동(범박동, 부천범박힐스테이트1단지)",032-349-8254,032-351-0667,,4,127,0,9,48,46,,126.808876,미운영,2005-01-29,,,,일반,2021-02-15
경기도,부천시,41195000252,자람터어린이집,민간,Y,14621,경기도 부천시 부일로275번길 39 (상동),032-204-4008,032-204-4008,,5,88,0,8,21,14,37.49007733,126.7606675,운영,2007-10-09,,,,시간연장형,2021-02-15
경기도,부천시,41195000057,자연몬테소리어린이집,가정,Y,14591,"경기도 부천시 상동로 25 2706동 101호 (상동, 백송마을 GS,SK아파트)",032-218-2518,032-218-2518,,3,91,0,6,20,20,37.49978945,126.7506533,미운영,2002-07-02,,,,일반,2021-02-15
경기도,부천시,41195000044,자연숲어린이집,가정,Y,14506,"경기도 부천시 상동로 186 2128동 101호 (상동, 다정한마을)",032-321-1575,,,4,62,0,4,19,8,37.51345353,126.7571532,미운영,2003-06-07,,,,시간연장형,2021-02-15
경기도,부천시,41190000254,자연아이어린이집,가정,Y,14442,"경기도 부천시 오정로251번길 39 105동 104호 (오정동, 오정생활휴먼시아1단지아파트)",032-677-6993,,,4,73,0,5,20,15,,126.977963,운영,2015-12-15,,,,일반,2021-02-15
