"시군구별","보험료분위별","가입자구분별","항목","단위","2019 년",
"연천군","6분위","직장","적용인구","명","1742",
"연천군","6분위","근로자","가입자","명","833",
"연천군","6분위","근로자","평균보험료","원","91348",
"연천군","6분위","근로자","적용인구","명","1507",
"연천군","6분위","공교","가입자","명","145",
"연천군","6분위","공교","평균보험료","원","91359",
"연천군","6분위","공교","적용인구","명","235",
"연천군","6분위","지역","세대수","세대","1043",
"연천군","6분위","지역","평균보험료","원","74542",
"연천군","6분위","지역","적용인구","명","2038",
"연천군","7분위","계","세대수","세대","1529",
"연천군","7분위","계","평균보험료","원","106056",
"연천군","7분위","계","적용인구","명","3038",
"연천군","7분위","직장","가입자","명","804",
"연천군","7분위","직장","평균보험료","원","109893",
"연천군","7분위","직장","적용인구","명","1685",
"연천군","7분위","근로자","가입자","명","669",
"연천군","7분위","근로자","평균보험료","원","109798",
"연천군","7분위","근로자","적용인구","명","1415",
"연천군","7분위","공교","가입자","명","135",
"연천군","7분위","공교","평균보험료","원","110364",
"연천군","7분위","공교","적용인구","명","270",
"연천군","7분위","지역","세대수","세대","725",
"연천군","7분위","지역","평균보험료","원","101801",
"연천군","7분위","지역","적용인구","명","1353",
"연천군","8분위","계","세대수","세대","1314",
"연천군","8분위","계","평균보험료","원","135509",
"연천군","8분위","계","적용인구","명","2989",
"연천군","8분위","직장","가입자","명","641",
"연천군","8분위","직장","평균보험료","원","137703",
"연천군","8분위","직장","적용인구","명","1538",
"연천군","8분위","근로자","가입자","명","456",
"연천군","8분위","근로자","평균보험료","원","136798",
"연천군","8분위","근로자","적용인구","명","1020",
"연천군","8분위","공교","가입자","명","185",
"연천군","8분위","공교","평균보험료","원","139934",
"연천군","8분위","공교","적용인구","명","518",
"연천군","8분위","지역","세대수","세대","673",
"연천군","8분위","지역","평균보험료","원","133419",
"연천군","8분위","지역","적용인구","명","1451",
"연천군","9분위","계","세대수","세대","1169",
"연천군","9분위","계","평균보험료","원","184541",
"연천군","9분위","계","적용인구","명","3001",
"연천군","9분위","직장","가입자","명","683",
"연천군","9분위","직장","평균보험료","원","182956",
"연천군","9분위","직장","적용인구","명","1895",
"연천군","9분위","근로자","가입자","명","295",
"연천군","9분위","근로자","평균보험료","원","180780",
"연천군","9분위","근로자","적용인구","명","748",
"연천군","9분위","공교","가입자","명","388",
"연천군","9분위","공교","평균보험료","원","184610",
"연천군","9분위","공교","적용인구","명","1147",
"연천군","9분위","지역","세대수","세대","486",
"연천군","9분위","지역","평균보험료","원","186769",
"연천군","9분위","지역","적용인구","명","1106",
"연천군","10분위","계","세대수","세대","720",
"연천군","10분위","계","평균보험료","원","319570",
"연천군","10분위","계","적용인구","명","1851",
"연천군","10분위","직장","가입자","명","346",
"연천군","10분위","직장","평균보험료","원","301544",
"연천군","10분위","직장","적용인구","명","978",
"연천군","10분위","근로자","가입자","명","226",
"연천군","10분위","근로자","평균보험료","원","334329",
"연천군","10분위","근로자","적용인구","명","628",
"연천군","10분위","공교","가입자","명","120",
"연천군","10분위","공교","평균보험료","원","239799",
"연천군","10분위","공교","적용인구","명","350",
"연천군","10분위","지역","세대수","세대","374",
"연천군","10분위","지역","평균보험료","원","336247",
"연천군","10분위","지역","적용인구","명","873",
"가평군","계","계","세대수","세대","29199",
"가평군","계","계","평균보험료","원","90442",
"가평군","계","계","적용인구","명","52150",
"가평군","계","직장","가입자","명","16217",
"가평군","계","직장","평균보험료","원","94513",
"가평군","계","직장","적용인구","명","30589",
"가평군","계","근로자","가입자","명","14704",
"가평군","계","근로자","평균보험료","원","88923",
"가평군","계","근로자","적용인구","명","26855",
"가평군","계","공교","가입자","명","1513",
"가평군","계","공교","평균보험료","원","148838",
"가평군","계","공교","적용인구","명","3734",
"가평군","계","지역","세대수","세대","12982",
"가평군","계","지역","평균보험료","원","85356",
"가평군","계","지역","적용인구","명","21561",
"가평군","1분위","계","세대수","세대","3538",
"가평군","1분위","계","평균보험료","원","21605",
"가평군","1분위","계","적용인구","명","5208",
"가평군","1분위","직장","가입자","명","2162",
"가평군","1분위","직장","평균보험료","원","30902",
"가평군","1분위","직장","적용인구","명","3395",
"가평군","1분위","근로자","가입자","명","2156",
"가평군","1분위","근로자","평균보험료","원","30894",
"가평군","1분위","근로자","적용인구","명","3388",
"가평군","1분위","공교","가입자","명","6",
"가평군","1분위","공교","평균보험료","원","33568",
"가평군","1분위","공교","적용인구","명","7",
"가평군","1분위","지역","세대수","세대","1376",
"가평군","1분위","지역","평균보험료","원","6998",
"가평군","1분위","지역","적용인구","명","1813",
"가평군","2분위","계","세대수","세대","3648",
"가평군","2분위","계","평균보험료","원","34386",
"가평군","2분위","계","적용인구","명","5426",
"가평군","2분위","직장","가입자","명","2067",
"가평군","2분위","직장","평균보험료","원","52024",
"가평군","2분위","직장","적용인구","명","3382",
"가평군","2분위","근로자","가입자","명","2062",
"가평군","2분위","근로자","평균보험료","원","52019",
"가평군","2분위","근로자","적용인구","명","3374",
"가평군","2분위","공교","가입자","명","5",
"가평군","2분위","공교","평균보험료","원","54154",
"가평군","2분위","공교","적용인구","명","8",
"가평군","2분위","지역","세대수","세대","1581",
"가평군","2분위","지역","평균보험료","원","11326",
"가평군","2분위","지역","적용인구","명","2044",
"가평군","3분위","계","세대수","세대","3580",
"가평군","3분위","계","평균보험료","원","41270",
"가평군","3분위","계","적용인구","명","5390",
"가평군","3분위","직장","가입자","명","2041",
"가평군","3분위","직장","평균보험료","원","58921",
"가평군","3분위","직장","적용인구","명","3339",
"가평군","3분위","근로자","가입자","명","2011",
"가평군","3분위","근로자","평균보험료","원","58915",
"가평군","3분위","근로자","적용인구","명","3281",
"가평군","3분위","공교","가입자","명","30",
"가평군","3분위","공교","평균보험료","원","59349",
"가평군","3분위","공교","적용인구","명","58",
"가평군","3분위","지역","세대수","세대","1539",
"가평군","3분위","지역","평균보험료","원","17861",
"가평군","3분위","지역","적용인구","명","2051",
"가평군","4분위","계","세대수","세대","3204",
"가평군","4분위","계","평균보험료","원","52515",
"가평군","4분위","계","적용인구","명","5075",
"가평군","4분위","직장","가입자","명","2107",
"가평군","4분위","직장","평균보험료","원","66406",
"가평군","4분위","직장","적용인구","명","3437",
"가평군","4분위","근로자","가입자","명","1960",
"가평군","4분위","근로자","평균보험료","원","66266",
"가평군","4분위","근로자","적용인구","명","3226",
"가평군","4분위","공교","가입자","명","147",
"가평군","4분위","공교","평균보험료","원","68270",
"가평군","4분위","공교","적용인구","명","211",
"가평군","4분위","지역","세대수","세대","1097",
"가평군","4분위","지역","평균보험료","원","25835",
"가평군","4분위","지역","적용인구","명","1638",
"가평군","5분위","계","세대수","세대","3153",
"가평군","5분위","계","평균보험료","원","63562",
"가평군","5분위","계","적용인구","명","5418",
"가평군","5분위","직장","가입자","명","1778",
"가평군","5분위","직장","평균보험료","원","77210",
"가평군","5분위","직장","적용인구","명","3096",
"가평군","5분위","근로자","가입자","명","1689",
"가평군","5분위","근로자","평균보험료","원","77275",
"가평군","5분위","근로자","적용인구","명","2966",
"가평군","5분위","공교","가입자","명","89",
"가평군","5분위","공교","평균보험료","원","75989",
"가평군","5분위","공교","적용인구","명","130",
"가평군","5분위","지역","세대수","세대","1375",
"가평군","5분위","지역","평균보험료","원","45914",
"가평군","5분위","지역","적용인구","명","2322",
"가평군","6분위","계","세대수","세대","2992",
"가평군","6분위","계","평균보험료","원","83366",
"가평군","6분위","계","적용인구","명","5604",
"가평군","6분위","직장","가입자","명","1495",
"가평군","6분위","직장","평균보험료","원","91313",
"가평군","6분위","직장","적용인구","명","2850",
"가평군","6분위","근로자","가입자","명","1346",
"가평군","6분위","근로자","평균보험료","원","91313",
"가평군","6분위","근로자","적용인구","명","2606",
"가평군","6분위","공교","가입자","명","149",
"가평군","6분위","공교","평균보험료","원","91321",
"가평군","6분위","공교","적용인구","명","244",
"가평군","6분위","지역","세대수","세대","1497",
"가평군","6분위","지역","평균보험료","원","75429",
"가평군","6분위","지역","적용인구","명","2754",
"가평군","7분위","계","세대수","세대","2581",
"가평군","7분위","계","평균보험료","원","106523",
"가평군","7분위","계","적용인구","명","4963",
"가평군","7분위","직장","가입자","명","1350",
"가평군","7분위","직장","평균보험료","원","109979",
"가평군","7분위","직장","적용인구","명","2807",
"가평군","7분위","근로자","가입자","명","1183",
"가평군","7분위","근로자","평균보험료","원","110018",
"가평군","7분위","근로자","적용인구","명","2474",
"가평군","7분위","공교","가입자","명","167",
"가평군","7분위","공교","평균보험료","원","109702",
"가평군","7분위","공교","적용인구","명","333",
"가평군","7분위","지역","세대수","세대","1231",
"가평군","7분위","지역","평균보험료","원","102733",
"가평군","7분위","지역","적용인구","명","2156",
"가평군","8분위","계","세대수","세대","2448",
"가평군","8분위","계","평균보험료","원","135316",
"가평군","8분위","계","적용인구","명","5276",
"가평군","8분위","직장","가입자","명","1164",
"가평군","8분위","직장","평균보험료","원","137735",
"가평군","8분위","직장","적용인구","명","2730",
"가평군","8분위","근로자","가입자","명","939",
"가평군","8분위","근로자","평균보험료","원","137108",
"가평군","8분위","근로자","적용인구","명","2127",
"가평군","8분위","공교","가입자","명","225",
"가평군","8분위","공교","평균보험료","원","140356",
"가평군","8분위","공교","적용인구","명","603",
"가평군","8분위","지역","세대수","세대","1284",
"가평군","8분위","지역","평균보험료","원","133123",
"가평군","8분위","지역","적용인구","명","2546",
"가평군","9분위","계","세대수","세대","2203",
"가평군","9분위","계","평균보험료","원","185071",
"가평군","9분위","계","적용인구","명","5340",
"가평군","9분위","직장","가입자","명","1185",
"가평군","9분위","직장","평균보험료","원","182446",
"가평군","9분위","직장","적용인구","명","3201",
"가평군","9분위","근로자","가입자","명","694",
"가평군","9분위","근로자","평균보험료","원","179796",
"가평군","9분위","근로자","적용인구","명","1684",
"가평군","9분위","공교","가입자","명","491",
"가평군","9분위","공교","평균보험료","원","186192",
"가평군","9분위","공교","적용인구","명","1517",
"가평군","9분위","지역","세대수","세대","1018",
"가평군","9분위","지역","평균보험료","원","188127",
"가평군","9분위","지역","적용인구","명","2139",
"가평군","10분위","계","세대수","세대","1852",
"가평군","10분위","계","평균보험료","원","355930",
"가평군","10분위","계","적용인구","명","4450",
"가평군","10분위","직장","가입자","명","868",
"가평군","10분위","직장","평균보험료","원","344945",
"가평군","10분위","직장","적용인구","명","2352",
"가평군","10분위","근로자","가입자","명","664",
"가평군","10분위","근로자","평균보험료","원","373794",
"가평군","10분위","근로자","적용인구","명","1729",
"가평군","10분위","공교","가입자","명","204",
"가평군","10분위","공교","평균보험료","원","251042",
"가평군","10분위","공교","적용인구","명","623",
"가평군","10분위","지역","세대수","세대","984",
"가평군","10분위","지역","평균보험료","원","365620",
"가평군","10분위","지역","적용인구","명","2098",
"양평군","계","계","세대수","세대","53482",
"양평군","계","계","평균보험료","원","103978",
"양평군","계","계","적용인구","명","101716",
"양평군","계","직장","가입자","명","29839",
"양평군","계","직장","평균보험료","원","105166",
"양평군","계","직장","적용인구","명","60295",
"양평군","계","근로자","가입자","명","27097",
"양평군","계","근로자","평균보험료","원","98770",
"양평군","계","근로자","적용인구","명","52963",
"양평군","계","공교","가입자","명","2742",
"양평군","계","공교","평균보험료","원","168374",
"양평군","계","공교","적용인구","명","7332",
"양평군","계","지역","세대수","세대","23643",
"양평군","계","지역","평균보험료","원","102478",
"양평군","계","지역","적용인구","명","41421",
"양평군","1분위","계","세대수","세대","6420",
"양평군","1분위","계","평균보험료","원","22308",
"양평군","1분위","계","적용인구","명","9683",
"양평군","1분위","직장","가입자","명","4150",
"양평군","1분위","직장","평균보험료","원","30676",
"양평군","1분위","직장","적용인구","명","6790",
"양평군","1분위","근로자","가입자","명","4142",
"양평군","1분위","근로자","평균보험료","원","30670",
"양평군","1분위","근로자","적용인구","명","6779",
"양평군","1분위","공교","가입자","명","8",
"양평군","1분위","공교","평균보험료","원","33329",
"양평군","1분위","공교","적용인구","명","11",
"양평군","1분위","지역","세대수","세대","2270",
"양평군","1분위","지역","평균보험료","원","7010",
"양평군","1분위","지역","적용인구","명","2893",
"양평군","2분위","계","세대수","세대","5644",
"양평군","2분위","계","평균보험료","원","36406",
"양평군","2분위","계","적용인구","명","8853",
"양평군","2분위","직장","가입자","명","3488",
"양평군","2분위","직장","평균보험료","원","52029",
"양평군","2분위","직장","적용인구","명","6044",
"양평군","2분위","근로자","가입자","명","3463",
"양평군","2분위","근로자","평균보험료","원","52039",
"양평군","2분위","근로자","적용인구","명","6008",
"양평군","2분위","공교","가입자","명","25",
"양평군","2분위","공교","평균보험료","원","50608",
"양평군","2분위","공교","적용인구","명","36",
"양평군","2분위","지역","세대수","세대","2156",
"양평군","2분위","지역","평균보험료","원","11132",
"양평군","2분위","지역","적용인구","명","2809",
"양평군","3분위","계","세대수","세대","5425",
"양평군","3분위","계","평균보험료","원","44131",
"양평군","3분위","계","적용인구","명","8318",
"양평군","3분위","직장","가입자","명","3479",
"양평군","3분위","직장","평균보험료","원","58925",
"양평군","3분위","직장","적용인구","명","5795",
"양평군","3분위","근로자","가입자","명","3378",
"양평군","3분위","근로자","평균보험료","원","58887",
"양평군","3분위","근로자","적용인구","명","5674",
"양평군","3분위","공교","가입자","명","101",
"양평군","3분위","공교","평균보험료","원","60203",
"양평군","3분위","공교","적용인구","명","121",
"양평군","3분위","지역","세대수","세대","1946",
"양평군","3분위","지역","평균보험료","원","17682",
"양평군","3분위","지역","적용인구","명","2523",
"양평군","4분위","계","세대수","세대","4995",
"양평군","4분위","계","평균보험료","원","52514",
"양평군","4분위","계","적용인구","명","8307",
"양평군","4분위","직장","가입자","명","3274",
"양평군","4분위","직장","평균보험료","원","66316",
"양평군","4분위","직장","적용인구","명","5613",
"양평군","4분위","근로자","가입자","명","3188",
"양평군","4분위","근로자","평균보험료","원","66309",
"양평군","4분위","근로자","적용인구","명","5494",
"양평군","4분위","공교","가입자","명","86",
"양평군","4분위","공교","평균보험료","원","66586",
"양평군","4분위","공교","적용인구","명","119",
"양평군","4분위","지역","세대수","세대","1721",
"양평군","4분위","지역","평균보험료","원","26256",
"양평군","4분위","지역","적용인구","명","2694",
"양평군","5분위","계","세대수","세대","5323",
"양평군","5분위","계","평균보험료","원","62485",
"양평군","5분위","계","적용인구","명","9522",
"양평군","5분위","직장","가입자","명","2791",
"양평군","5분위","직장","평균보험료","원","77333",
"양평군","5분위","직장","적용인구","명","4990",
"양평군","5분위","근로자","가입자","명","2703",
"양평군","5분위","근로자","평균보험료","원","77313",
"양평군","5분위","근로자","적용인구","명","4871",
"양평군","5분위","공교","가입자","명","88",
"양평군","5분위","공교","평균보험료","원","77953",
"양평군","5분위","공교","적용인구","명","119",
"양평군","5분위","지역","세대수","세대","2532",
"양평군","5분위","지역","평균보험료","원","46118",
"양평군","5분위","지역","적용인구","명","4532",
"양평군","6분위","계","세대수","세대","5772",
"양평군","6분위","계","평균보험료","원","82953",
"양평군","6분위","계","적용인구","명","11138",
"양평군","6분위","직장","가입자","명","2742",
"양평군","6분위","직장","평균보험료","원","91504",
"양평군","6분위","직장","적용인구","명","5314",
"양평군","6분위","근로자","가입자","명","2561",
"양평군","6분위","근로자","평균보험료","원","91546",
"양평군","6분위","근로자","적용인구","명","5001",
"양평군","6분위","공교","가입자","명","181",
"양평군","6분위","공교","평균보험료","원","90909",
"양평군","6분위","공교","적용인구","명","313",
"양평군","6분위","지역","세대수","세대","3030",
"양평군","6분위","지역","평균보험료","원","75215",
"양평군","6분위","지역","적용인구","명","5824",
"양평군","7분위","계","세대수","세대","5074",
"양평군","7분위","계","평균보험료","원","106192",
"양평군","7분위","계","적용인구","명","10040",
"양평군","7분위","직장","가입자","명","2371",
"양평군","7분위","직장","평균보험료","원","110281",
"양평군","7분위","직장","적용인구","명","5236",
"양평군","7분위","근로자","가입자","명","2141",
"양평군","7분위","근로자","평균보험료","원","110329",
"양평군","7분위","근로자","적용인구","명","4770",
"양평군","7분위","공교","가입자","명","230",
"양평군","7분위","공교","평균보험료","원","109838",
"양평군","7분위","공교","적용인구","명","466",
"양평군","7분위","지역","세대수","세대","2703",
"양평군","7분위","지역","평균보험료","원","102606",
"양평군","7분위","지역","적용인구","명","4804",
"양평군","8분위","계","세대수","세대","5046",
"양평군","8분위","계","평균보험료","원","135575",
"양평군","8분위","계","적용인구","명","11406",
"양평군","8분위","직장","가입자","명","2283",
"양평군","8분위","직장","평균보험료","원","138409",
"양평군","8분위","직장","적용인구","명","5730",
"양평군","8분위","근로자","가입자","명","1903",
"양평군","8분위","근로자","평균보험료","원","137779",
"양평군","8분위","근로자","적용인구","명","4652",
"양평군","8분위","공교","가입자","명","380",
"양평군","8분위","공교","평균보험료","원","141564",
"양평군","8분위","공교","적용인구","명","1078",
"양평군","8분위","지역","세대수","세대","2763",
"양평군","8분위","지역","평균보험료","원","133233",
"양평군","8분위","지역","적용인구","명","5676",
"양평군","9분위","계","세대수","세대","4911",
"양평군","9분위","계","평균보험료","원","185212",
"양평군","9분위","계","적용인구","명","12279",
"양평군","9분위","직장","가입자","명","2745",
"양평군","9분위","직장","평균보험료","원","182861",
"양평군","9분위","직장","적용인구","명","7697",
"양평군","9분위","근로자","가입자","명","1732",
"양평군","9분위","근로자","평균보험료","원","180959",
"양평군","9분위","근로자","적용인구","명","4448",
"양평군","9분위","공교","가입자","명","1013",
"양평군","9분위","공교","평균보험료","원","186114",
"양평군","9분위","공교","적용인구","명","3249",
"양평군","9분위","지역","세대수","세대","2166",
"양평군","9분위","지역","평균보험료","원","188191",
"양평군","9분위","지역","적용인구","명","4582",
"양평군","10분위","계","세대수","세대","4872",
"양평군","10분위","계","평균보험료","원","362605",
"양평군","10분위","계","적용인구","명","12170",
"양평군","10분위","직장","가입자","명","2516",
"양평군","10분위","직장","평균보험료","원","342206",
"양평군","10분위","직장","적용인구","명","7086",
"양평군","10분위","근로자","가입자","명","1886",
"양평군","10분위","근로자","평균보험료","원","373040",
"양평군","10분위","근로자","적용인구","명","5266",
"양평군","10분위","공교","가입자","명","630",
"양평군","10분위","공교","평균보험료","원","249902",
"양평군","10분위","공교","적용인구","명","1820",
"양평군","10분위","지역","세대수","세대","2356",
"양평군","10분위","지역","평균보험료","원","384388",
"양평군","10분위","지역","적용인구","명","5084",
"춘천시","계","계","세대수","세대","130889",
"춘천시","계","계","평균보험료","원","99021",
"춘천시","계","계","적용인구","명","251397",
"춘천시","계","직장","가입자","명","89312",
"춘천시","계","직장","평균보험료","원","103505",
"춘천시","계","직장","적용인구","명","180464",
"춘천시","계","근로자","가입자","명","74939",
"춘천시","계","근로자","평균보험료","원","91639",
"춘천시","계","근로자","적용인구","명","143954",
"춘천시","계","공교","가입자","명","14373",
"춘천시","계","공교","평균보험료","원","165374",
"춘천시","계","공교","적용인구","명","36510",
"춘천시","계","지역","세대수","세대","41577",
"춘천시","계","지역","평균보험료","원","89389",
"춘천시","계","지역","적용인구","명","70933",
"춘천시","1분위","계","세대수","세대","15488",
"춘천시","1분위","계","평균보험료","원","23321",
"춘천시","1분위","계","적용인구","명","22611",
"춘천시","1분위","직장","가입자","명","10486",
"춘천시","1분위","직장","평균보험료","원","30901",
"춘천시","1분위","직장","적용인구","명","16308",
"춘천시","1분위","근로자","가입자","명","10447",
"춘천시","1분위","근로자","평균보험료","원","30861",
"춘천시","1분위","근로자","적용인구","명","16255",
"춘천시","1분위","공교","가입자","명","39",
"춘천시","1분위","공교","평균보험료","원","41849",
"춘천시","1분위","공교","적용인구","명","53",
"춘천시","1분위","지역","세대수","세대","5002",
"춘천시","1분위","지역","평균보험료","원","7431",
"춘천시","1분위","지역","적용인구","명","6303",
"춘천시","2분위","계","세대수","세대","15289",
"춘천시","2분위","계","평균보험료","원","39261",
"춘천시","2분위","계","적용인구","명","23539",
"춘천시","2분위","직장","가입자","명","10285",
"춘천시","2분위","직장","평균보험료","원","52282",
"춘천시","2분위","직장","적용인구","명","17069",
"춘천시","2분위","근로자","가입자","명","10075",
"춘천시","2분위","근로자","평균보험료","원","52260",
"춘천시","2분위","근로자","적용인구","명","16801",
"춘천시","2분위","공교","가입자","명","210",
"춘천시","2분위","공교","평균보험료","원","53336",
"춘천시","2분위","공교","적용인구","명","268",
"춘천시","2분위","지역","세대수","세대","5004",
"춘천시","2분위","지역","평균보험료","원","12500",
"춘천시","2분위","지역","적용인구","명","6470",
"춘천시","3분위","계","세대수","세대","14588",
"춘천시","3분위","계","평균보험료","원","45829",
"춘천시","3분위","계","적용인구","명","22625",
"춘천시","3분위","직장","가입자","명","10312",
"춘천시","3분위","직장","평균보험료","원","58785",
"춘천시","3분위","직장","적용인구","명","16933",
"춘천시","3분위","근로자","가입자","명","10113",
"춘천시","3분위","근로자","평균보험료","원","58767",
"춘천시","3분위","근로자","적용인구","명","16665",
"춘천시","3분위","공교","가입자","명","199",
"춘천시","3분위","공교","평균보험료","원","59713",
"춘천시","3분위","공교","적용인구","명","268",
"춘천시","3분위","지역","세대수","세대","4276",
"춘천시","3분위","지역","평균보험료","원","14583",
"춘천시","3분위","지역","적용인구","명","5692",
"춘천시","4분위","계","세대수","세대","12513",
"춘천시","4분위","계","평균보험료","원","57413",
"춘천시","4분위","계","적용인구","명","20546",
"춘천시","4분위","직장","가입자","명","9711",
"춘천시","4분위","직장","평균보험료","원","66336",
"춘천시","4분위","직장","적용인구","명","16295",
"춘천시","4분위","근로자","가입자","명","9306",
"춘천시","4분위","근로자","평균보험료","원","66339",
"춘천시","4분위","근로자","적용인구","명","15755",
"춘천시","4분위","공교","가입자","명","405",
"춘천시","4분위","공교","평균보험료","원","66253",
"춘천시","4분위","공교","적용인구","명","540",
"춘천시","4분위","지역","세대수","세대","2802",
"춘천시","4분위","지역","평균보험료","원","26490",
"춘천시","4분위","지역","적용인구","명","4251",
"춘천시","5분위","계","세대수","세대","12672",
"춘천시","5분위","계","평균보험료","원","67458",
"춘천시","5분위","계","적용인구","명","22024",
"춘천시","5분위","직장","가입자","명","8532",
"춘천시","5분위","직장","평균보험료","원","77368",
"춘천시","5분위","직장","적용인구","명","14956",
"춘천시","5분위","근로자","가입자","명","7926",
"춘천시","5분위","근로자","평균보험료","원","77327",
"춘천시","5분위","근로자","적용인구","명","13998",
"춘천시","5분위","공교","가입자","명","606",
"춘천시","5분위","공교","평균보험료","원","77905",
"춘천시","5분위","공교","적용인구","명","958",
"춘천시","5분위","지역","세대수","세대","4140",
"춘천시","5분위","지역","평균보험료","원","47033",
"춘천시","5분위","지역","적용인구","명","7068",
"춘천시","6분위","계","세대수","세대","12533",
"춘천시","6분위","계","평균보험료","원","85567",
"춘천시","6분위","계","적용인구","명","22958",
"춘천시","6분위","직장","가입자","명","8166",
"춘천시","6분위","직장","평균보험료","원","91413",
"춘천시","6분위","직장","적용인구","명","15040",
"춘천시","6분위","근로자","가입자","명","7279",
"춘천시","6분위","근로자","평균보험료","원","91352",
"춘천시","6분위","근로자","적용인구","명","13650",
"춘천시","6분위","공교","가입자","명","887",
"춘천시","6분위","공교","평균보험료","원","91917",
"춘천시","6분위","공교","적용인구","명","1390",
"춘천시","6분위","지역","세대수","세대","4367",
"춘천시","6분위","지역","평균보험료","원","74637",
"춘천시","6분위","지역","적용인구","명","7918",
"춘천시","7분위","계","세대수","세대","10839",
"춘천시","7분위","계","평균보험료","원","108011",
"춘천시","7분위","계","적용인구","명","21806",
"춘천시","7분위","직장","가입자","명","7701",
"춘천시","7분위","직장","평균보험료","원","110207",
"춘천시","7분위","직장","적용인구","명","16131",
"춘천시","7분위","근로자","가입자","명","6158",
"춘천시","7분위","근로자","평균보험료","원","109984",
"춘천시","7분위","근로자","적용인구","명","13255",
"춘천시","7분위","공교","가입자","명","1543",
"춘천시","7분위","공교","평균보험료","원","111100",
"춘천시","7분위","공교","적용인구","명","2876",
"춘천시","7분위","지역","세대수","세대","3138",
"춘천시","7분위","지역","평균보험료","원","102621",
"춘천시","7분위","지역","적용인구","명","5675",
"춘천시","8분위","계","세대수","세대","12481",
"춘천시","8분위","계","평균보험료","원","137012",
"춘천시","8분위","계","적용인구","명","28426",
"춘천시","8분위","직장","가입자","명","7908",
"춘천시","8분위","직장","평균보험료","원","138698",
"춘천시","8분위","직장","적용인구","명","19440",
"춘천시","8분위","근로자","가입자","명","5428",
"춘천시","8분위","근로자","평균보험료","원","138044",
"춘천시","8분위","근로자","적용인구","명","13256",
"춘천시","8분위","공교","가입자","명","2480",
"춘천시","8분위","공교","평균보험료","원","140128",
"춘천시","8분위","공교","적용인구","명","6184",
"춘천시","8분위","지역","세대수","세대","4573",
"춘천시","8분위","지역","평균보험료","원","134098",
"춘천시","8분위","지역","적용인구","명","8986",
"춘천시","9분위","계","세대수","세대","13614",
"춘천시","9분위","계","평균보험료","원","185263",
"춘천시","9분위","계","적용인구","명","36145",
"춘천시","9분위","직장","가입자","명","9011",
"춘천시","9분위","직장","평균보험료","원","183479",
"춘천시","9분위","직장","적용인구","명","26374",
"춘천시","9분위","근로자","가입자","명","4235",
"춘천시","9분위","근로자","평균보험료","원","181460",
"춘천시","9분위","근로자","적용인구","명","11905",
"춘천시","9분위","공교","가입자","명","4776",
"춘천시","9분위","공교","평균보험료","원","185269",
"춘천시","9분위","공교","적용인구","명","14469",
"춘천시","9분위","지역","세대수","세대","4603",
"춘천시","9분위","지역","평균보험료","원","188754",
"춘천시","9분위","지역","적용인구","명","9771",
"춘천시","10분위","계","세대수","세대","10872",
"춘천시","10분위","계","평균보험료","원","301891",
"춘천시","10분위","계","적용인구","명","30717",
"춘천시","10분위","직장","가입자","명","7200",
"춘천시","10분위","직장","평균보험료","원","295373",
"춘천시","10분위","직장","적용인구","명","21918",
"춘천시","10분위","근로자","가입자","명","3972",
"춘천시","10분위","근로자","평균보험료","원","335810",
"춘천시","10분위","근로자","적용인구","명","12414",
"춘천시","10분위","공교","가입자","명","3228",
"춘천시","10분위","공교","평균보험료","원","245616",
"춘천시","10분위","공교","적용인구","명","9504",
"춘천시","10분위","지역","세대수","세대","3672",
"춘천시","10분위","지역","평균보험료","원","314670",
"춘천시","10분위","지역","적용인구","명","8799",
"원주시","계","계","세대수","세대","168504",
"원주시","계","계","평균보험료","원","97649",
"원주시","계","계","적용인구","명","326020",
"원주시","계","직장","가입자","명","112564",
"원주시","계","직장","평균보험료","원","104310",
"원주시","계","직장","적용인구","명","230280",
"원주시","계","근로자","가입자","명","101193",
"원주시","계","근로자","평균보험료","원","97693",
"원주시","계","근로자","적용인구","명","201944",
"원주시","계","공교","가입자","명","11371",
"원주시","계","공교","평균보험료","원","163195",
"원주시","계","공교","적용인구","명","28336",
"원주시","계","지역","세대수","세대","55940",
"원주시","계","지역","평균보험료","원","84248",
"원주시","계","지역","적용인구","명","95740",
"원주시","1분위","계","세대수","세대","17172",
"원주시","1분위","계","평균보험료","원","22475",
"원주시","1분위","계","적용인구","명","25261",
"원주시","1분위","직장","가입자","명","10754",
"원주시","1분위","직장","평균보험료","원","31331",
"원주시","1분위","직장","적용인구","명","17108",
"원주시","1분위","근로자","가입자","명","10719",
"원주시","1분위","근로자","평균보험료","원","31316",
"원주시","1분위","근로자","적용인구","명","17051",
"원주시","1분위","공교","가입자","명","35",
"원주시","1분위","공교","평균보험료","원","35684",
"원주시","1분위","공교","적용인구","명","57",
"원주시","1분위","지역","세대수","세대","6418",
"원주시","1분위","지역","평균보험료","원","7636",
"원주시","1분위","지역","적용인구","명","8153",
"원주시","2분위","계","세대수","세대","19765",
"원주시","2분위","계","평균보험료","원","38008",
"원주시","2분위","계","적용인구","명","30316",
"원주시","2분위","직장","가입자","명","12645",
"원주시","2분위","직장","평균보험료","원","52391",
"원주시","2분위","직장","적용인구","명","20936",
"원주시","2분위","근로자","가입자","명","12519",
"원주시","2분위","근로자","평균보험료","원","52383",
"원주시","2분위","근로자","적용인구","명","20753",
"원주시","2분위","공교","가입자","명","126",
