집계일자,시군명,구분명,전화번호안내,소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도
2015-09-18,성남시,야탑1동,031-729-7830,463827,경기도 성남시 분당구 장미로86번길 18 (야탑동),경기도 성남시 분당구 야탑동 363번지,37.4120495,127.1302351
2015-09-18,성남시,금광2동,031-729-6670,462801,경기도 성남시 중원구 광명로 345 (금광동),경기도 성남시 중원구 금광동 3657번지,37.4462713,127.1640162
2015-09-18,성남시,은행2동,031-729-6710,462152,경기도 성남시 중원구 은이로 21 (은행동),경기도 성남시 중원구 은행동 2476번지,37.457079,127.166673
2015-09-18,성남시,상대원2동,031-729-6750,462817,경기도 성남시 중원구 희망로 371 (상대원동),경기도 성남시 중원구 상대원동 3159번지,37.4389088,127.1583231
2015-09-18,성남시,분당구청,031-729-7114,463701,경기도 성남시 분당구 분당로 50 (수내동),경기도 성남시 분당구 수내동 1번지,37.382662,127.119103
2015-09-18,성남시,수내1동,031-729-7630,463838,경기도 성남시 분당구 내정로173번길 21 (수내동),경기도 성남시 분당구 수내동 30번지,37.3754628,127.1180642
2015-09-18,성남시,수내3동,031-729-7670,463864,경기도 성남시 분당구 돌마로356번길 43 (수내동),경기도 성남시 분당구 수내동 80번지,37.3668623,127.1261381
2015-09-18,성남시,정자2동,031-729-7710,463833,경기도 성남시 분당구 내정로 66 (정자동),경기도 성남시 분당구 정자동 118번지,37.3660048,127.1152678
2015-09-18,성남시,서현2동,031-729-7770,463818,경기도 성남시 분당구 돌마로476번길 17 (서현동),경기도 성남시 분당구 서현동 296번지,37.3760542,127.1346032
2015-09-18,성남시,이매2동,031-729-7810,463806,경기도 성남시 분당구 탄천로79번길 19 (이매동),경기도 성남시 분당구 이매동 138번지,37.3995775,127.1218922
2015-09-18,성남시,구미1동,031-729-7930,463808,경기도 성남시 분당구 돌마로90번길 8 (구미동),경기도 성남시 분당구 구미동 26번지,37.3492851,127.1117751
2015-09-18,성남시,삼평동,031-729-7990,463400,경기도 성남시 분당구 동판교로266번길 7 (삼평동),경기도 성남시 분당구 삼평동 712번지,37.4061281,127.1163097
2015-09-18,성남시,운중동,031-729-7970,463440,경기도 성남시 분당구 운중로138번길 10 (운중동),경기도 성남시 분당구 운중동 935번지,37.3905828,127.0778911
2015-09-18,성남시,은행1동,031-729-6690,462152,경기도 성남시 중원구 은행로 85 (은행동),경기도 성남시 중원구 은행동 2192번지,37.4521210,127.1689249
2015-09-18,성남시,상대원1동,031-729-6730,462121,경기도 성남시 중원구 둔촌대로 425 (상대원동),경기도 성남시 중원구 상대원동 1451번지,37.4332097,127.1643854
2015-09-18,성남시,상대원3동,031-729-6770,462809,경기도 성남시 중원구 박석로 78 (상대원동),경기도 성남시 중원구 상대원동 856번지,37.4396739,127.1654437
2015-09-18,성남시,도촌동,031-729-6817,462700,경기도 성남시 중원구 도촌북로 28 (도촌동),경기도 성남시 중원구 도촌동 633번지,37.4164952,127.1527859
2015-09-18,시흥시,능곡동,031-310-4722,429240,경기도 시흥시 능곡로 132 (능곡동),경기도 시흥시 능곡동 710번지,37.3663177,126.8158470
2015-09-18,시흥시,정왕1동,031-310-4542,429861,경기도 시흥시 정왕대로298번길 15 (정왕동),경기도 시흥시 정왕동 1785-3번지,37.3402596,126.7439849
2015-09-18,시흥시,신현동,031-310-4362,429871,경기도 시흥시 신현로 46 (포동),경기도 시흥시 포동 20-33번지,37.4061802,126.7846119
2015-09-18,시흥시,대야동,031-310-4302,429812,경기도 시흥시 복지로 37 (대야동),경기도 시흥시 대야동 491-3번지,37.4430460,126.7885382
2015-09-18,시흥시,매화동,031-310-4422,429816,경기도 시흥시 매화로 22 (매화동),경기도 시흥시 매화동 77-8번지,37.4180103,126.8153455
2015-09-18,시흥시,목감동,031-310-4452,429869,경기도 시흥시 목감초등길 27 (조남동),경기도 시흥시 조남동 171-3번지,37.3846189,126.8573418
2015-09-18,시흥시,은행동,031-310-4392,429835,경기도 시흥시 수인로3247번길 25 (은행동),경기도 시흥시 은행동 113-9번지,37.436309,126.798014
2015-09-18,시흥시,정왕본동,031-310-4525,429455,경기도 시흥시 역전로 228 (정왕동),경기도 시흥시 정왕동 2149-3번지,37.3494077,126.7460667
2015-09-18,시흥시,시흥시청,031-310-2114,429701,경기도 시흥시 시청로 20 (장현동),경기도 시흥시 장현동 300번지,37.3804232,126.8040654
2015-09-18,시흥시,정왕4동,031-310-4632,429865,경기도 시흥시 함송로29번길 23 (정왕동),경기도 시흥시 정왕동 1878-13번지,37.3655020,126.7322537
2015-09-18,시흥시,연성동,031-310-4692,429843,경기도 시흥시 새재로 30 (장현동),경기도 시흥시 장현동 272-9번지,37.3815286,126.8034528
2015-09-18,시흥시,과림동,031-310-4662,429120,경기도 시흥시 금오로 383 (과림동),경기도 시흥시 과림동 490-11번지,37.4368748,126.8328901
2015-09-18,시흥시,정왕3동,031-310-4604,429864,경기도 시흥시 정왕대로53번길 38 (정왕동),경기도 시흥시 정왕동 1866-1번지,37.3576102,126.7264484
2015-09-18,시흥시,정왕2동,031-310-4572,429853,경기도 시흥시 정왕대로 122 (정왕동),경기도 시흥시 정왕동 1849-1번지,37.3510384,126.7289508
2015-09-18,시흥시,군자동,031-310-4482,429881,경기도 시흥시 도일로102번길 11 (거모동),경기도 시흥시 거모동 1660-2번지,37.339936,126.785092
2015-09-18,시흥시,신천동,031-310-4333,429812,경기도 시흥시 포도원로 72 (신천동),경기도 시흥시 신천동 265-2번지,37.4354796,126.7817845
2015-09-18,안산시,단원구청,031-481-6000,425900,경기도 안산시 단원구 중앙대로 685 (초지동),경기도 안산시 단원구 초지동 666-2번지,37.3197749,126.8117547
2015-09-18,안산시,일동,031-481-5601,426856,경기도 안산시 상록구 성호로 53 (일동),경기도 안산시 상록구 일동 706-3번지,37.3103268,126.8661998
2015-09-18,안산시,원곡본동,031-481-6604,425846,경기도 안산시 단원구 부부로 55 (원곡동),경기도 안산시 단원구 원곡동 991-3번지,37.3332877,126.7908684
2015-09-18,안산시,선부3동,031-481-6710,425832,경기도 안산시 단원구 선삼로 47 (선부동),경기도 안산시 단원구 선부동 1135번지,37.3450482,126.8125448
2015-09-18,안산시,선부1동,031-481-6608,425827,경기도 안산시 단원구 선부광장서로 47 (선부동),경기도 안산시 단원구 선부동 964-4번지,37.3343092,126.8044109
2015-09-18,안산시,원곡2동,031-481-6606,425907,경기도 안산시 단원구 원선로 91 (원곡동),경기도 안산시 단원구 원곡동 936-5번지,37.3316090,126.8018317
2015-09-18,안산시,고잔2동,031-481-6603,425900,경기도 안산시 단원구 중앙대로 839 (고잔동),경기도 안산시 단원구 고잔동 526-2번지,37.3176503,126.8296526
2015-09-18,안산시,안산동,031-481-5611,426400,경기도 안산시 상록구 장하로 315 (수암동),경기도 안산시 상록구 수암동 506번지,37.3618773,126.8733509
2015-09-18,안산시,반월동,031-481-5610,426210,경기도 안산시 상록구 건건로 51 (건건동),경기도 안산시 상록구 건건동 641-2번지,37.3060515,126.9021675
2015-09-18,안산시,월피동,031-481-5608,426829,경기도 안산시 상록구 시낭북로 4 (부곡동),경기도 안산시 상록구 부곡동 738번지,37.3337031,126.8568333
2015-09-18,안산시,부곡동,031-481-5607,426820,경기도 안산시 상록구 성호로 326 (부곡동),경기도 안산시 상록구 부곡동 671-4번지,37.3316717,126.8610076
2015-09-18,안산시,본오2동,031-481-5605,426809,경기도 안산시 상록구 각골로 75 (본오동),경기도 안산시 상록구 본오동 796-4번지,37.2962990,126.8722473
2015-09-18,안산시,대부동,031-481-6591,425330,경기도 안산시 단원구 대부중앙로 97-9 (대부북동),경기도 안산시 단원구 대부북동 467번지,37.2437670,126.5852893
2015-09-18,안산시,사1동,031-481-5602,426823,경기도 안산시 상록구 석호로 171 (사동),경기도 안산시 상록구 사동 1304번지,37.2971032,126.8510469
2015-09-18,안산시,사3동,031-481-5613,426895,경기도 안산시 상록구 해양로 8 (사동),경기도 안산시 상록구 사동 1511-1번지,37.2947354,126.8200502
2015-09-18,안산시,선부2동,031-481-6609,425826,경기도 안산시 단원구 지곡로 46 (선부동),경기도 안산시 단원구 선부동 997-2번지,37.3383614,126.8029199
2015-09-18,안산시,초지동,031-481-6607,425854,경기도 안산시 단원구 초지동로 67 (초지동),경기도 안산시 단원구 초지동 728-1번지,37.3099760,126.8168644
2015-09-18,안산시,원곡1동,031-481-6605,425847,경기도 안산시 단원구 원선로 31 (원곡동),경기도 안산시 단원구 원곡동 821-1번지,37.3279173,126.7969129
2015-09-18,안산시,호수동,031-481-6611,425807,경기도 안산시 단원구 광덕2로 125 (고잔동),경기도 안산시 단원구 고잔동 712-2번지,37.3102794,126.8243855
2015-09-18,안산시,고잔1동,031-481-6602,425806,경기도 안산시 단원구 화정천동로 252 (고잔동),경기도 안산시 단원구 고잔동 659-6번지,37.3268362,126.8192019
2015-09-18,안산시,와동,031-481-6601,425840,경기도 안산시 단원구 선부로 273 (와동),경기도 안산시 단원구 와동 280-1번지,37.3417704,126.8255580
2015-09-18,안산시,본오3동,031-481-5606,426815,경기도 안산시 상록구 용신로 376 (본오동),경기도 안산시 상록구 본오동 873번지,37.3014580,126.8638334
2015-09-18,안산시,본오1동,031-481-5604,426817,경기도 안산시 상록구 샘골로 16 (본오동),경기도 안산시 상록구 본오동 990번지,37.2851064,126.8642508
2015-09-18,안산시,사2동,031-481-5603,426824,경기도 안산시 상록구 감골1로 52 (사동),경기도 안산시 상록구 사동 1344-5번지,37.2898094,126.8518778
2015-09-18,안산시,상록구청,031-481-5000,426894,경기도 안산시 상록구 석호로 110 (사동),경기도 안산시 상록구 사동 1585번지,37.3013357,126.8464096
2015-09-18,안산시,안산시청,031-481-2000,425702,경기도 안산시 단원구 화랑로 387 (고잔동),경기도 안산시 단원구 고잔동 515번지,37.3221311,126.8302427
2015-09-18,안산시,이동,031-481-5612,426857,경기도 안산시 상록구 이동로 46 (이동),경기도 안산시 상록구 이동 578-12번지,37.3054479,126.8608393
2015-09-18,안산시,성포동,031-481-5609,426837,경기도 안산시 상록구 충장로 468 (성포동),경기도 안산시 상록구 성포동 585번지,37.3206974,126.8494479
2015-09-18,안성시,보개면,031-678-3680,17509,경기도 안성시 보개면 보개원삼로 220,경기도 안성시 보개면 불현리 42-1번지,37.0230233,127.2908762
2015-09-18,안성시,안성1동,031-678-4010,17592,경기도 안성시 낙원길 95,경기도 안성시 영동 410-1번지,37.0056721,127.2742672
2015-09-18,안성시,원곡면,031-678-3860,17556,경기도 안성시 원곡면 가천중앙1길 46,경기도 안성시 원곡면 외가천리 273-1번지,37.0394276,127.129479
2015-09-18,안성시,대덕면,031-678-3800,17545,경기도 안성시 대덕면 중앙로 82,경기도 안성시 대덕면 건지리 425-1번지,37.0124258,127.2378725
2015-09-18,안성시,양성면,031-678-3830,17502,경기도 안성시 양성면 읍내길 21,경기도 안성시 양성면 동항리 324번지,37.0600525,127.1946219
2015-09-18,안성시,공도읍,031-678-3610,17560,경기도 안성시 공도읍 공도4로 8,경기도 안성시 공도읍 만정리 793-1번지,37.0010194,127.1725189
2015-09-18,안성시,죽산면,031-678-3920,17519,경기도 안성시 죽산면 죽산초교길 61,경기도 안성시 죽산면 죽산리 348번지,37.0785588,127.422482
2015-09-18,안성시,서운면,031-678-3740,17607,경기도 안성시 서운면 서운중앙길 23,경기도 안성시 서운면 인리 107-4번지,36.9433069,127.2595528
2015-09-18,안성시,금광면,031-678-3710,17536,경기도 안성시 금광면 금광오산로 228,경기도 안성시 금광면 내우리 20-9번지,36.997231,127.3175329
2015-09-18,안성시,안성3동,031-678-4050,17572,경기도 안성시 고수2로 11,경기도 안성시 당왕동 534-7번지,37.0142333,127.2577398
2015-09-18,안성시,고삼면,031-678-3980,17505,경기도 안성시 고삼면 고삼호수로 21,경기도 안성시 고삼면 가유리 287-11번지,37.082695,127.2634598
2015-09-18,안성시,삼죽면,031-678-3950,17514,경기도 안성시 삼죽면 삼죽로 112,경기도 안성시 삼죽면 용월리 산27-8번지,37.0730495,127.3748258
2015-09-18,안성시,미양면,031-678-3770,17601,경기도 안성시 미양면 양지길 29,경기도 안성시 미양면 양지리 190번지,36.9753587,127.2153358
2015-09-18,안성시,안성2동,031-678-4030,17596,경기도 안성시 강변로74번길 16,경기도 안성시 도기동 67-4번지,37.0006289,127.2698586
2015-09-18,안성시,안성시청,031-678-2114,17586,경기도 안성시 시청길 25,경기도 안성시 봉산동 31-3번지,37.0080147,127.2804867
2015-09-18,안성시,일죽면,031-678-3890,17529,경기도 안성시 일죽면 금일로 433,경기도 안성시 일죽면 송천리 253-1번지,37.0905667,127.4770372
2015-09-18,안양시,평촌동,031-8045-4680,431070,경기도 안양시 동안구 흥안대로 394 (평촌동),경기도 안양시 동안구 평촌동 133-8번지,37.3893910,126.9736933
2015-09-18,안양시,동안구청,031-8045-4114,431718,경기도 안양시 동안구 동안로 158 (비산동),경기도 안양시 동안구 비산동 1111번지,37.3925122,126.9512106
2015-09-18,안양시,비산2동,031-8045-4610,431052,,안양시 동안구 경수대로 868번길 39 (비산2동 418-13),37.3970777,126.9414003
2015-09-18,안양시,부흥동,031-8045-4630,431054,경기도 안양시 동안구 달안로 28 (비산동),경기도 안양시 동안구 비산동 1103-1번지,37.3936710,126.9471714
2015-09-18,안양시,관양1동,031-8045-4650,431061,경기도 안양시 동안구 관악대로 375 (관양동),경기도 안양시 동안구 관양동 1432-15번지,37.4047888,126.9645303
2015-09-18,안양시,부림동,031-8045-4670,431065,경기도 안양시 동안구 달안로 154 (관양동),경기도 안양시 동안구 관양동 1588-1번지,37.3987360,126.9594645
2015-09-18,안양시,평안동,031-8045-4690,431828,경기도 안양시 동안구 관평로138번길 39 (평촌동),경기도 안양시 동안구 평촌동 896-4번지,37.3904012,126.9642706
2015-09-18,안양시,호계2동,031-8045-4720,431082,경기도 안양시 동안구 경수대로665번길 11 (호계동),경기도 안양시 동안구 호계동 933-18번지,37.3811887,126.9526451
2015-09-18,안양시,범계동,031-8045-4740,431085,경기도 안양시 동안구 평촌대로217번길 63 (호계동),경기도 안양시 동안구 호계동 1051-1번지,37.3897628,126.9525132
2015-09-18,안양시,호계3동,031-8045-4730,431083,"경기도 안양시 동안구 흥안대로94번길 68 (768-5외 1) (호계동,양우내안애팰리스)",경기도 안양시 동안구 호계동 972-9번지 양우내안애팰리스 (768-5외 1),37.3666010,126.9569937
2015-09-18,안양시,호계1동,031-8045-4710,431081,경기도 안양시 동안구 경수대로 538 (1003-7외 1) (호계동),경기도 안양시 동안구 호계동 1003-7번지 (1003-7외 1),37.3708651,126.9583099
2015-09-18,안양시,만안구청,031-8045-3114,430718,경기도 안양시 만안구 안양로 128 (안양동),경기도 안양시 만안구 안양동 530번지,37.3866427,126.9324066
2015-09-18,안양시,안양4동,031-8045-3630,430014,경기도 안양시 만안구 냉천로193번길 34 (안양동),경기도 안양시 만안구 안양동 711-399번지,37.3965447,126.9178744
2015-09-18,안양시,갈산동,031-8045-4760,431088,경기도 안양시 동안구 흥안대로223번길 30 (호계동),경기도 안양시 동안구 호계동 1118번지,37.3761440,126.9661696
2015-09-18,안양시,달안동,031-8045-4640,431058,경기도 안양시 동안구 달안로 65 (비산동),경기도 안양시 동안구 비산동 1101-5번지,37.3960978,126.9501783
2015-09-18,안양시,안양1동,031-8045-3600,430011,경기도 안양시 만안구 장내로 170 (안양동),경기도 안양시 만안구 안양동 1383번지,37.3991017,126.9258992
2015-09-18,안양시,안양3동,031-8045-3620,430013,경기도 안양시 만안구 양화로 28 (안양동),경기도 안양시 만안구 안양동 1195-33번지,37.3962830,126.9147441
2015-09-18,안양시,안양5동,031-8045-3640,430015,경기도 안양시 만안구 냉천로157번길 18 (안양동),경기도 안양시 만안구 안양동 707-103번지,37.3942978,126.9208446
2015-09-18,안양시,안양7동,031-8045-3660,430017,경기도 안양시 만안구 덕천로 94-9 (안양동),경기도 안양시 만안구 안양동 194-55번지,37.38966,126.935008
2015-09-18,안양시,안양9동,031-8045-3680,430019,경기도 안양시 만안구 병목안로142번길 12-9 (안양동),경기도 안양시 만안구 안양동 995-27번지,37.3914704,126.9084212
2015-09-18,안양시,석수2동,031-8045-3700,430042,경기도 안양시 만안구 안양로 496 (석수동),경기도 안양시 만안구 석수동 279-1번지,37.4138669,126.9093744
2015-09-18,안양시,박달1동,031-8045-3720,430031,경기도 안양시 만안구 양화로127번길 9 (50-2 외1) (박달동),경기도 안양시 만안구 박달동 50-2번지 (50-2 외1),37.4036528,126.9091744
2015-09-18,안양시,안양시청,031-8045-2114,431728,경기도 안양시 동안구 시민대로 235 (관양동),경기도 안양시 동안구 관양동 1590번지,37.3942984,126.9568605
2015-09-18,안양시,안양2동,031-8045-3610,430012,경기도 안양시 만안구 안양로384번길 50 (안양동),경기도 안양시 만안구 안양동 842-2번지,37.4050864,126.9178334
2015-09-18,안양시,안양6동,031-8045-3650,430016,경기도 안양시 만안구 안양로170번길 23 (안양동),경기도 안양시 만안구 안양동 437-4번지,37.3900691,126.9305786
2015-09-18,안양시,안양8동,031-8045-3670,430018,경기도 안양시 만안구 안양로111번길 17 (안양동),경기도 안양시 만안구 안양동 572-1번지,37.3842170,126.9321332
2015-09-18,안양시,석수1동,031-8045-3690,430041,경기도 안양시 만안구 경수대로 1252 (석수동),경기도 안양시 만안구 석수동 806번지,37.4196236,126.9106237
2015-09-18,안양시,석수3동,031-8045-3710,430043,경기도 안양시 만안구 석수로212번길 23 (석수동),경기도 안양시 만안구 석수동 600-3번지,37.4092095,126.8951841
2015-09-18,안양시,박달2동,031-8045-3730,430032,경기도 안양시 만안구 박달로 440 (박달동),경기도 안양시 만안구 박달동 124-7번지,37.4017581,126.9015147
2015-09-18,안양시,비산1동,031-8045-4600,431051,경기도 안양시 동안구 비산로 12 (475-1외 1) (비산동),경기도 안양시 동안구 비산동 475-1번지 (475-1외 1),37.3998270,126.9334338
2015-09-18,안양시,비산3동,031-8045-4620,431053,경기도 안양시 동안구 매곡로 1 (비산동),경기도 안양시 동안구 비산동 318-79번지,37.4044209,126.9448869
2015-09-18,안양시,관양2동,031-8045-4660,431809,경기도 안양시 동안구 관양로 215 (관양동),경기도 안양시 동안구 관양동 1482-3번지,37.4022858,126.9710008
2015-09-18,안양시,귀인동,031-8045-4700,431802,경기도 안양시 동안구 부림로 16 (평촌동),경기도 안양시 동안구 평촌동 933-4번지,37.3855228,126.9694987
2015-09-18,안양시,신촌동,031-8045-4750,431086,경기도 안양시 동안구 동안로 28 (호계동),경기도 안양시 동안구 호계동 1056-2번지,37.3818028,126.9563166
2015-09-18,연천군,백학면,031-839-2605,486880,경기도 연천군 백학면 청정로 534 (두일리),경기도 연천군 백학면 두일리 370번지,38.0300507,126.9168715
2015-09-18,연천군,군남면,031-839-2603,486820,경기도 연천군 군남면 군남로 417 (삼거리),경기도 연천군 군남면 삼거리 400-5번지,38.08516,127.018723
2015-09-18,연천군,연천읍,031-839-2601,486800,경기도 연천군 연천읍 연천로 302 (차탄리),경기도 연천군 연천읍 차탄리 4-4번지,38.1038877,127.0758604
2015-09-18,연천군,중면,031-839-2609,486810,경기도 연천군 중면 군중로 400 (삼곶리),경기도 연천군 중면 삼곶리 302번지,38.1358246,127.0191034
2015-09-18,연천군,연천군청,031-834-2211,486701,경기도 연천군 연천읍 연천로 220 (차탄리),경기도 연천군 연천읍 차탄리 290-1번지,38.0965115,127.0752600
2015-09-18,연천군,전곡읍,031-839-2602,486900,경기도 연천군 전곡읍 은전로 45 (은대리),경기도 연천군 전곡읍 은대리 573번지,38.0280123,127.0637091
2015-09-18,연천군,장남면,031-839-2610,486890,경기도 연천군 장남면 장백로 244 (원당리),경기도 연천군 장남면 원당리 681-5번지,37.9821301,126.8845718
2015-09-18,연천군,신서면,031-839-2608,486830,경기도 연천군 신서면 연신로 1130 (도신리),경기도 연천군 신서면 도신리 285-2번지,38.1829416,127.1069511
2015-09-18,연천군,미산면,031-839-2606,486860,경기도 연천군 미산면 유노로 110 (유촌리),경기도 연천군 미산면 유촌리 384-2번지,38.0474317,126.9928317
2015-09-18,연천군,청산면,031-839-2604,486850,경기도 연천군 청산면 청신로 71 (초성리),경기도 연천군 청산면 초성리 440-15번지,37.9817276,127.0677713
2015-09-18,연천군,왕징면,031-839-2607,486870,경기도 연천군 왕징면 왕산로 44 (무등리),경기도 연천군 왕징면 무등리 8-2번지,38.0585990,127.0128027
2015-09-18,용인시,용인시청,031-324-2114,449704,경기도 용인시 처인구 중부대로 1199 (삼가동),경기도 용인시 처인구 삼가동 556번지,37.2408670,127.1779688
2015-09-18,용인시,포곡읍,031-324-553-1~3,449814,경기도 용인시 처인구 포곡읍 포곡로 258 (삼계리),경기도 용인시 처인구 포곡읍 삼계리 588-5번지,37.2778194,127.2308211
2015-09-18,용인시,이동면,031-324-569-1~2,449832,경기도 용인시 처인구 이동읍 경기동로 673 (송전리),경기도 용인시 처인구 이동읍 송전리 750-3번지,37.1411206,127.1961980
2015-09-18,용인시,백암면,031-324-579-8~9,449862,경기도 용인시 처인구 백암면 백암로 189 (백암리),경기도 용인시 처인구 백암면 백암리 495-3번지,37.1634060,127.3753796
2015-09-18,용인시,중앙동,031-324-5894,449925,경기도 용인시 처인구 금령로78번길 7 (김량장동),경기도 용인시 처인구 김량장동 303-3번지,37.2342373,127.2056662
2015-09-18,용인시,유림동,031-324-5954,449935,경기도 용인시 처인구 백옥대로 1315 (유방동),경기도 용인시 처인구 유방동 475-20번지,37.2528560,127.2120516
2015-09-18,용인시,기흥구청,031-324-6114,446593,경기도 용인시 기흥구 관곡로 95 (구갈동),경기도 용인시 기흥구 구갈동 355번지,37.2804469,127.1146907
2015-09-18,용인시,신갈동,031-324-660-1~5,446598,경기도 용인시 기흥구 신갈로58번길 11 (신갈동),경기도 용인시 기흥구 신갈동 60-3번지,37.2726044,127.1067683
2015-09-18,용인시,기흥동,031-324-6671,446902,경기도 용인시 기흥구 한일로9번길 9 (공세동),경기도 용인시 기흥구 공세동 388-23번지,37.2429817,127.1027323
2015-09-18,용인시,처인구청,031-324-5114,449790,경기도 용인시 처인구 금령로 50 (김량장동),경기도 용인시 처인구 김량장동 286번지,37.2343781,127.2013393
2015-09-18,용인시,풍덕천1동,031-324-8601,448171,경기도 용인시 수지구 수지로342번길 3 (풍덕천동),경기도 용인시 수지구 풍덕천동 701-1번지,37.3279561,127.0950264
2015-09-18,용인시,마북동,031-324-6721,446912,경기도 용인시 기흥구 마북로 159 (마북동),경기도 용인시 기흥구 마북동 181-2번지,37.3040956,127.1235246
2015-09-18,용인시,구성동,031-324-6701,446910,경기도 용인시 기흥구 구성로77번길 17 (언남동),경기도 용인시 기흥구 언남동 342-1번지,37.2967623,127.1189832
2015-09-18,용인시,상갈동,031-324-6642,446905,경기도 용인시 기흥구 상갈로 2 (상갈동),경기도 용인시 기흥구 상갈동 472-1번지,37.2665810,127.1076933
2015-09-18,용인시,모현면,031-324-5592,449851,경기도 용인시 처인구 모현읍 독점로 31-6 (갈담리),경기도 용인시 처인구 모현읍 갈담리 309번지,37.3295337,127.2423619
2015-09-18,용인시,성복동,031-324-8761,448831,경기도 용인시 수지구 성복1로 100 (성복동),경기도 용인시 수지구 성복동 777번지,37.3164878,127.0690016
2015-09-18,용인시,동천동,031-324-8701,448500,경기도 용인시 수지구 신수로783번길 40 (동천동),경기도 용인시 수지구 동천동 176-4번지,37.3418610,127.0992375
2015-09-18,용인시,죽전1동,031-324-8661,448161,경기도 용인시 수지구 대지로15번길 50 (죽전동),경기도 용인시 수지구 죽전동 1070-9번지,37.3310497,127.1139958
2015-09-18,용인시,상현2동,031-324-8741,448130,경기도 용인시 수지구 만현로 82-4 (상현동),경기도 용인시 수지구 상현동 66-2번지,37.3094198,127.0859427
2015-09-18,용인시,상현1동,031-324-8721,448130,경기도 용인시 수지구 상현로 71 (상현동),경기도 용인시 수지구 상현동 839번지,37.3046261,127.0811457
2015-09-18,용인시,풍덕천2동,031-324-8621,448172,경기도 용인시 수지구 풍덕천로 51 (풍덕천동),경기도 용인시 수지구 풍덕천동 1051-2번지,37.3194624,127.0887791
2015-09-18,용인시,구갈동,031-324-662-1~4,446903,경기도 용인시 기흥구 강남로 23 (구갈동),경기도 용인시 기흥구 구갈동 578번지,37.2724253,127.1275904
2015-09-18,용인시,죽전2동,031-264-6977,448160,경기도 용인시 수지구 포은대로 523 (죽전동),경기도 용인시 수지구 죽전동 1003-122번지,37.3259098,127.1067309
2015-09-18,용인시,신봉동,031-324-8641,448150,경기도 용인시 수지구 수지로 215 (신봉동),경기도 용인시 수지구 신봉동 898번지,37.3206663,127.0836404
2015-09-18,용인시,서농동,031-324-6681,446906,경기도 용인시 기흥구 덕영대로 1664 (서천동),경기도 용인시 기흥구 서천동 335-2번지,37.2467988,127.0733652
2015-09-18,용인시,영덕동,031-324-680-1~9,446908,경기도 용인시 기흥구 흥덕2로 115 (영덕동),경기도 용인시 기흥구 영덕동 974-7번지,37.2778448,127.0738103
2015-09-18,용인시,동부동,031-324-5982,449928,경기도 용인시 처인구 중부대로 1574 (마평동),경기도 용인시 처인구 마평동 533-8번지,37.2327714,127.2191759
2015-09-18,용인시,역삼동,031-324-5921,449933,,용인시 처인구 명지로26번길 10,37.233805,127.187231
2015-09-18,용인시,동백동,031-324-6741,446916,경기도 용인시 기흥구 동백중앙로 213 (중동),경기도 용인시 기흥구 중동 847번지,37.2722139,127.1510056
2015-09-18,용인시,상하동,031-324-6781,446914,경기도 용인시 기흥구 어정로 62-23 (상하동),경기도 용인시 기흥구 상하동 435-12번지,37.2705137,127.1383973
2015-09-18,용인시,보정동,031-324-6771,446913,경기도 용인시 기흥구 죽현로 35 (보정동),경기도 용인시 기흥구 보정동 1266-4번지,37.3194834,127.1146958
2015-09-18,용인시,수지구청,031-324-8114,448171,경기도 용인시 수지구 포은대로 435 (풍덕천동),경기도 용인시 수지구 풍덕천동 720번지,37.3222236,127.0974471
2015-09-18,용인시,남사면,031-324-5642,449883,경기도 용인시 처인구 남사면 내기로 22 (봉무리),경기도 용인시 처인구 남사면 봉무리 438-1번지,37.1156802,127.1505051
2015-09-18,용인시,원삼면,031-324-5741,449872,경기도 용인시 처인구 원삼면 원양로 64 (고당리),경기도 용인시 처인구 원삼면 고당리 88-1번지,37.1665888,127.3132635
2015-09-18,용인시,양지면,031-324-5842,449823,경기도 용인시 처인구 양지면 양지로105번길 5 (양지리),경기도 용인시 처인구 양지면 양지리 701-9번지,37.2354873,127.2798397
2015-09-18,의왕시,부곡동,031-345-3141,437813,경기도 의왕시 부곡시장길 75 (삼동),경기도 의왕시 삼동 101번지,37.3187382,126.9567638
2015-09-18,의왕시,의왕시청,031-345-2114,437701,경기도 의왕시 시청로 11 (고천동),경기도 의왕시 고천동 171-13번지,37.3453186,126.9679891
2015-09-18,의왕시,청계동,031-345-3271,437120,경기도 의왕시 안양판교로 232 (포일동),경기도 의왕시 포일동 602-15번지,37.3885865,126.9959664
2015-09-18,의왕시,내손1동,031-345-3211,437805,경기도 의왕시 갈미로 71 (내손동),경기도 의왕시 내손동 787번지,37.3782836,126.9755986
2015-09-18,의왕시,오전동,031-345-3171,437817,경기도 의왕시 찬우물길 11 (오전동),경기도 의왕시 오전동 844-18번지,37.3536017,126.9715207
2015-09-18,의왕시,내손2동,031-345-3241,437810,경기도 의왕시 복지로 109 (내손동),경기도 의왕시 내손동 849-2번지,37.38759,126.981483
2015-09-18,의왕시,고천동,031-345-3121,437701,경기도 의왕시 사그내길 15 (고천동),경기도 의왕시 고천동 265번지,37.3476920,126.9760780
2015-09-18,평택시,신장2동,031-8024-7150,459122,경기도 평택시 밀월로21번길 7 (신장동),경기도 평택시 신장동 280-23번지,37.0764523,127.0524366
