,이름,지번주소,위도,경도
1480,선율음악학원,경기도 부천시 중동 1134-2번지 골드죤타워 305호,37.49962009,126.7752484
1481,서일어학원,"경기도 부천시 중동 1170번지 포도마을 삼보상가 303호, 304호",37.50101138,126.7590724
1482,더수학더과학보습학원,경기도 부천시 중동 1129-1번지 센타프라자 510호,37.49853948,126.7755457
1483,애니포스만화미술학원,경기도 부천시 중동 1159-8번지 하성빌딩 2층,37.50270426,126.7629912
1484,오무환국어보습학원,경기도 부천시 중동 1159번지 이원빌딩 7층 일부,37.50295665,126.7630469
1485,팰리스인희음악학원,"경기도 부천시 중동 1289번지 2층 202호, 203호",37.48984732,126.7675778
1486,드림(Dream)미용학원,"경기도 부천시 중동 1166번지 현대프라자 203호 일부, 204호 전체",37.50395097,126.7602164
1487,중동포인트속독논술보습학원,경기도 부천시 중동 1058-2번지 중동프라자 509호,37.50384191,126.7732678
1488,버클리음악학원,"경기도 부천시 중동 1182번지 3층 303호, 304호",37.49742825,126.769386
1489,중동지앤비외국어보습학원,"경기도 부천시 중동 1288번지 푸르지오상가 401~404,410,411호전체",37.49045576,126.7654615
1490,예지학사보습학원,경기도 부천시 중동 719-7번지 예진빌딩 2층,37.49448621,126.766964
1491,러셀부천입시진학지도학원,경기도 부천시 중동 1035-1번지 크리스탈빌딩 3층,37.50450751,126.7681086
1492,BLC(비엘씨)어학원,경기도 부천시 중동 1126-2번지 아이타운 502호,37.49695699,126.7772468
1493,제네시스수학입시학원,경기도 부천시 중동 682번지 서천빌딩 6층 601호,37.49606227,126.7621643
1494,스카이간호학원,경기도 부천시 중동 1031-2번지 골든벨타워 801호,37.5052352,126.762576
1495,제이퍼니음악미술보습학원,"경기도 부천시 중동 1039-2번지 301호,401호,402호",37.50634741,126.7690529
1496,인희원음악학원,경기도 부천시 중동 723-4번지 인희음악학원 2층,37.49445528,126.7650191
1497,와이즈만영재교육보습학원,"경기도 부천시 중동 1033-2번지 금영프라자2차 401호,402호",37.50504019,126.7641599
1498,부천민병철어학원,경기도 부천시 중동 1062-2번지 메디타워 8층,37.50400994,126.7762982
1499,연세보습학원,경기도 부천시 중동 1170번지 포도마을 2층 일부,37.50101138,126.7590724
1500,조은쌤장쌤영어보습학원,경기도 부천시 중동 1129-3번지 204호 중동공영조회주차장,37.49792713,126.7757172
1501,제2관가우스보습학원,경기도 부천시 중동 1129번지 601호~604호,37.49792713,126.7757172
1502,명중입시학원,경기도 부천시 중동 1034-5번지 씨티오피스 501호,37.50462282,126.7671922
1503,이정원음악학원,"경기도 부천시 중동 1182번지 2층 206호, 207호",37.49742825,126.769386
1504,이룸보습학원,"경기도 부천시 중동 1288번지 푸르지오상가동 2층 212호, 4층 407호",37.49045576,126.7654615
1505,강민수영어입시학원,"경기도 부천시 중동 1160-1번지 대우마이빌센트럴파크 207호, 208호",37.50220044,126.7633547
1506,아카데미라운지중동독서실,경기도 부천시 중동 1208-2번지 3층,37.49487304,126.7712146
1507,썬샘수학영어보습학원,"경기도 부천시 중동 1289번지 중앙 상가동 2층 206호, 208호",37.48984732,126.7675778
1508,토즈스터디센터부천시청역독서실,경기도 부천시 중동 1033-2번지 금영프라자2차 202호 일부,37.50504019,126.7641599
1509,가우스보습학원,경기도 부천시 중동 1134-4번지 굿모닝로얄프라자 2층~4층,37.49928693,126.7753512
1510,허브(Hub)영어보습학원,경기도 부천시 중동 1129-1번지 센타프라자 310호,37.49853948,126.7755457
1511,아이지니어스문화예술종합학원,경기도 부천시 중동 1146-7번지 신풍프라자 801호,37.5016747,126.7707977
1512,토리앙쥬보습미술학원,경기도 부천시 중동 1141번지 507.508.513.514.515호,37.50284019,126.772434
1513,요미요미미술학원,"경기도 부천시 중동 1111번지 위브더스테이트 306-2호, 307-2호",37.49865328,126.7785195
1514,오퍼스음악학원,경기도 부천시 중동 1058-1번지 신명타운 6층 601호,37.503895,126.77277
1515,칸타빌레음악학원,"경기도 부천시 중동 1055번지 중흥마을 중흥마을 상가동 204호, 205호 일부",37.50520681,126.7709112
1516,해담영수보습학원,경기도 부천시 중동 1129-1번지 센타프라자 6층 608호,37.49853948,126.7755457
1517,멘토랑보습학원,경기도 부천시 중동 1149번지 부천중동리슈빌앤클래스 212A호,37.503231,126.7695715
1518,눈높이러닝센터중동보습학원,경기도 부천시 중동 772번지 유림빌딩 3층,37.49284657,126.7670483
1519,러셀부천입시진학지도학원,경기도 부천시 중동 1035-1번지 크리스탈빌딩 3층,37.50450751,126.7681086
1520,아름다운보습학원,"경기도 부천시 중동 1289번지 팰리스카운티 대림정문상가 201호일부,201-1호전체",37.48984732,126.7675778
1521,두드림음악학원,경기도 부천시 중동 1028-1번지 301호,37.50845252,126.7629615
1522,해법영어수학중앙심원보습학원,"경기도 부천시 중동 1100번지 대원아파트상가 206호,207호,208호,209호",37.49653979,126.78055
1523,부천실용음악학원,"경기도 부천시 중동 1141-5번지 다인타운빌딩 301호, 302호",37.50261835,126.7741876
1524,김용민수학보습학원,경기도 부천시 중동 1134-2번지 골드존타워 607호,37.49962009,126.7752484
1525,HK(에이치케이)보습학원,경기도 부천시 중동 1134-2번지 골드존타워 606호,37.49962009,126.7752484
1526,아름다운11월입시학원,경기도 부천시 중동 1034-4번지 드림빌딩 609호,37.504703,126.7667396
1527,연세길보습학원,"경기도 부천시 중동 1111번지 209호, 210호",37.49865328,126.7785195
1528,파란입시학원,경기도 부천시 중동 1161-3번지 일신빌딩 7층 701호,37.50234246,126.7623025
1529,삼육외국어학원,경기도 부천시 중동 1161-3번지 일신빌딩 301호 일부,37.50234246,126.7623025
1530,소리음악학원,"경기도 부천시 중동 1289번지 팰리스카운티 120,121,122호 전체",37.48984732,126.7675778
1531,믿음과열정보습학원,경기도 부천시 중동 1056번지 제일프라자 504호,37.50433906,126.7694889
1532,Scret(시크릿)과학보습학원,경기도 부천시 중동 1033-2번지 금영프라자2차 605호,37.50504019,126.7641599
1533,금강이화음악학원,경기도 부천시 중동 1030-4번지 금강단지 복합상가 201호,37.50833897,126.760304
1534,반석어학보습학원,경기도 부천시 중동 1030-1번지 반석유치원 4층,37.50823278,126.7612431
1535,육문주요리전문학원,경기도 부천시 중동 675-14번지 2층,37.49631788,126.7638032
1536,이지보습학원,경기도 부천시 중동 1208-4번지 4층 일부,37.49481984,126.7716557
1537,부천올인수학보습학원,경기도 부천시 중동 1035-2번지 하나빌딩 4층 일부,37.50445422,126.7684933
1538,아리랑스쿨전통예술음악학원,경기도 부천시 중동 1162-5번지 중동프라자 601호,37.50275719,126.7624369
1539,진격수학입시학원,"경기도 부천시 중동 1128-2번지 한양프라자 301,302,303호일부",37.49670242,126.7760488
1540,콕수학오드리영어보습학원,경기도 부천시 중동 775-2번지 2층,37.49234517,126.7686329
1541,중동해법수학보습학원,경기도 부천시 중동 1056-2번지 대일빌딩 203호,37.50423226,126.7701565
1542,멘토링보습학원,경기도 부천시 중동 1181번지 미리내마을 상가 303호,37.49901466,126.7697203
1543,부천페르마보습학원,경기도 부천시 중동 1033번지 우신빌딩 401호,37.50512,126.7635263
1544,대명컴퓨터학원,경기도 부천시 중동 1170번지 3층 302호,37.50101138,126.7590724
1545,뮤엠영어설악보습학원,경기도 부천시 중동 1051-1번지 303호 일부,37.50867364,126.7699052
1546,이스턴영수제1보습학원,경기도 부천시 중동 1056번지 제일프라자 404호 일부,37.50433906,126.7694889
1547,제니스영수보습학원,"경기도 부천시 중동 1141번지 5층 505호, 511호",37.50284019,126.772434
1548,애니포스만화미술학원,경기도 부천시 중동 1159-8번지 하성빌딩 2층,37.50270426,126.7629912
1549,에이원교육리딩스타어학원,경기도 부천시 중동 1031-2번지 골든벨타워 501호,37.5052352,126.762576
1550,빌드업영어보습학원,경기도 부천시 중동 1289번지 201호,37.48984732,126.7675778
1551,연세엔에스음악학원,경기도 부천시 중동 1058-2번지 중동프라자 302호,37.50384191,126.7732678
1552,필라델피아어학.보습학원,경기도 부천시 중동 1208번지 계남아카데미빌딩 4층 401~3호,37.49492623,126.7707734
1553,토즈스터디센터중동독서실,"경기도 부천시 중동 1134-2번지 골드존타워 603호일부, 604호",37.49962009,126.7752484
1554,중원보습학원,경기도 부천시 중동 1028-1번지 401호 일부,37.50845252,126.7629615
1555,브람스음악학원,"경기도 부천시 중동 1103번지 꿈마을 204호, 205호 일부",37.50000693,126.7796577
1556,이투스투포세븐입시학원,경기도 부천시 중동 1031-2번지 골든벨타워 301호,37.5052352,126.762576
1557,한혜진영어입시학원,경기도 부천시 중동 1289번지 508호,37.48984732,126.7675778
1558,헤세드입시학원,"경기도 부천시 중동 1034-5번지 3층 308호, 309호",37.50462282,126.7671922
1559,callaninstitue(칼란인스티튜트)보습어학원,"경기도 부천시 중동 1033번지 우신빌딩 601,602호",37.50512,126.7635263
1560,Y(와이)보습학원,경기도 부천시 중동 1168-1번지 디아뜨1차 B동 204호,37.50259076,126.7603565
1561,탑베스트최고입시학원,경기도 부천시 중동 1058-2번지 중동프라자 2층 206호,37.50384191,126.7732678
1562,뉴욕LA어학원,경기도 부천시 중동 1079-2번지 블래스랜드 303호,37.50322894,126.7777934
1563,E&T(이엔티)수학보습학원,경기도 부천시 중동 1058-2번지 중동프라자 301호,37.50384191,126.7732678
1564,MAX보습학원,경기도 부천시 중동 1159번지 이원빌딩 3층 301호,37.50295665,126.7630469
1565,더라인댄스무용학원,"경기도 부천시 중동 1162-5번지 3층 309호, 310호",37.50275719,126.7624369
1566,지혜의숲소르본독서역사논술보습학원,경기도 부천시 중동 1149번지 부천중동리슈빌엔클래스 304호,37.503231,126.7695715
1567,원탑영어수학보습학원,경기도 부천시 중동 1173-1번지 보람마을동남아파트 상가동 303호,37.49742881,126.7607125
1568,깊은수학입시학원,"경기도 부천시 중동 588-1번지 3층, 4층",37.49712509,126.7619913
1569,중동이엠(EM)대한보습학원,경기도 부천시 중동 1134-2번지 골드존타워 702호,37.49962009,126.7752484
1570,목동연세수학보습학원,경기도 부천시 중동 1034-5번지 씨티오피스 6층 606호 일부,37.50462282,126.7671922
1571,라임연기학원,경기도 부천시 중동 1162-5번지 중동프라자 301호,37.50275719,126.7624369
1572,세종노블발레무용학원,경기도 부천시 중동 1116번지 리첸시아 중동 B동 2층 230호,37.49501497,126.7794124
1573,이미희feel(필)무용학원,경기도 부천시 중동 1134-2번지 골드존타워 501호,37.49962009,126.7752484
1574,미르수학보습학원,경기도 부천시 중동 1134-2번지 골드존타워 301호,37.49962009,126.7752484
1575,아카데미독서실,"경기도 부천시 중동 1170번지 포도마을 삼보상가 305호, 306호",37.50101138,126.7590724
1576,GMS(지엠에스)아카데미입시학원,"경기도 부천시 중동 807번지 3층 7-2호, 9호",37.48795258,126.7662496
1577,신사고수학보습학원,"경기도 부천시 중동 681번지 2층, 6층",37.49576382,126.7616112
1578,동부송현보습학원,경기도 부천시 중동 1062-4번지 로얄프라자 604호,37.5034251,126.7767184
1579,포마스터수학영어보습학원,경기도 부천시 중동 1034-4번지 드림빌딩 3층 302호,37.504703,126.7667396
1580,엘리트음악학원,경기도 부천시 중동 1052-2번지 301호,37.50683988,126.7720711
1581,U1(유원)영문법보습학원,경기도 부천시 중동 1052-2번지 302호,37.50683988,126.7720711
1582,수(秀)싸이언스과학보습학원,경기도 부천시 중동 1134번지 새롬프라자6차 5층 일부,37.50020541,126.775077
1583,해라수학보습학원,경기도 부천시 중동 1128-2번지 한양프라자 5층 501호 일부,37.49670242,126.7760488
1584,러셀바른공부자습전용관제2관독서실,경기도 부천시 중동 1035-1번지 크리스탈빌딩 4층 402호,37.50450751,126.7681086
1585,JBDance(제이비댄스)실용무용학원,경기도 부천시 중동 1151-4번지 이스트타워-투 502호,37.50173684,126.7703226
1586,중동지앤비외국어보습학원,"경기도 부천시 중동 1288번지 푸르지오상가 401~404,410,411호전체",37.49045576,126.7654615
1587,Style(스타일)미용학원,경기도 부천시 중동 1160번지 (주)부일상호신용금고 4층 일부,37.5022357,126.7629701
1588,메이플베어어학원,"경기도 부천시 중동 1112번지 위브더스테이트8단지 305호,306호",37.4973745,126.7788513
1589,지캠프클래스보습학원,경기도 부천시 중동 1172번지 2층 205호 일부,37.49854103,126.7582775
1590,아발론랭콘부천어학원,경기도 부천시 중동 1031-3번지 영라이프빌딩 4층,37.50519985,126.7629154
1591,와와학습코칭보습학원,경기도 부천시 중동 1034-5번지 씨티오피스 303호,37.50462282,126.7671922
1592,중동국풍2000입시학원,경기도 부천시 중동 1134-2번지 골드존타워 803호,37.49962009,126.7752484
1593,중동고려에넹독서실,경기도 부천시 중동 596-3번지 세화빌딩 6층,37.49620372,126.7652736
1594,야마하음악학원,"경기도 부천시 중동 1160-3번지 필레오트윈파크2동 4층 404,405전체",37.50209384,126.7641014
1595,리더스보습학원,경기도 부천시 중동 596-3번지 세화빌딩 5층,37.49620372,126.7652736
1596,모여진색소폰실용음악학원,경기도 부천시 중동 794-1번지 정화프라자 B동 5층 일부,37.48717905,126.7714645
1597,비츠어학원,경기도 부천시 중동 1141-5번지 다운타운 604호,37.50261835,126.7741876
1598,미우벨리댄스학원,경기도 부천시 중동 705-1번지 2층,37.49593011,126.7636348
1599,양지요리제과제빵학원,경기도 부천시 중동 1033-2번지 금영프라자2차 501호,37.50504019,126.7641599
1600,스튜디오구스또조리학원,경기도 부천시 중동 1114번지 위브더스테이트 상가 99동 203호,37.49650883,126.7784694
1601,튜링의알고리즘컴퓨터학원,경기도 부천시 중동 1128번지 그린프라자 305호,37.49726077,126.7759115
1602,하루수학과학보습학원,"경기도 부천시 중동 1144-1번지 203호 일부, 204호 일부",37.50101112,126.7724056
1603,아담리즈수학보습학원,경기도 부천시 중동 1058-2번지 중동프라자 504호,37.50384191,126.7732678
1604,SNU(에스앤유)성인어학원,"경기도 부천시 중동 1033-3번지 굿모닝프라자 501,502호",37.50497781,126.7644994
1605,부천종로엠입시학원,경기도 부천시 중동 1128-1번지 우성프라자 401호,37.49698158,126.7759688
1606,에스엠100보습학원,경기도 부천시 중동 1159-8번지 하성빌딩 3층 전체,37.50270426,126.7629912
1607,카르포스입시학원,경기도 부천시 중동 1152-1번지 루미아트클래식 206호,37.50140162,126.7693849
1608,예마루미술학원,경기도 부천시 중동 1052-2번지 202호,37.50683988,126.7720711
1609,YBM(와이비엠)잉글루중동보습학원,경기도 부천시 중동 1134-2번지 골드존타워 704호,37.49962009,126.7752484
1610,창의메카보습학원,경기도 부천시 중동 1033-1번지 금영프라자 502호,37.50506656,126.7638319
1611,송현보습학원,경기도 부천시 중동 679-2번지 유청빌딩 3층,37.49662088,126.7621625
1612,피드백수보습학원,"경기도 부천시 중동 1129-1번지 센타프라자 405호, 406호",37.49853948,126.7755457
1613,드림수학보습학원,경기도 부천시 중동 1289번지 팰리스카운티아이파크 상가 302호,37.48984732,126.7675778
1614,새샘음악학원,경기도 부천시 중동 3-343번지 2층,37.50597823,126.7784637
1615,탑논술입시학원,"경기도 부천시 중동 1033-3번지 4층 404호, 405호, 406호, 407호 일부",37.50497781,126.7644994
1616,상상미술학원,경기도 부천시 중동 1134-2번지 골드존타워 605호,37.49962009,126.7752484
1617,부천에스엘피영어학원,"경기도 부천시 중동 1162-5번지 4층 401,402,403,404,406,410호",37.50275719,126.7624369
1618,비상잉글리시아이보습학원,경기도 부천시 중동 1104번지 꿈마을 상가동 303호,37.50142961,126.7791898
1619,대치입시학원,"경기도 부천시 중동 1134-2번지 2층 202호, 206호",37.49962009,126.7752484
1620,더오름보습학원,경기도 부천시 중동 628-9번지,37.49617607,126.7649684
1621,엘씨(LC)논술보습학원,경기도 부천시 중동 679-5번지 인성프라자 5층 일부,37.49667397,126.7616874
1622,스시웨이요리학원,경기도 부천시 중동 1111번지 위브더스테이트 상가6동 305-2호,37.49865328,126.7785195
1623,국제중국어학원,"경기도 부천시 중동 1162-5번지 중동프라자 306호, 307호",37.50275719,126.7624369
1624,량량어학원,"경기도 부천시 중동 1112번지 204호,205호,215호",37.4973745,126.7788513
1625,PLAN.A(플랜에이)독서실,"경기도 부천시 중동 1129번지 501호 일부, 502호 일부",37.49892671,126.7754428
1626,케리그마영어보습학원,경기도 부천시 중동 1129-1번지 센타프라자 4층 408호,37.49853948,126.7755457
1627,나무빛미술학원,경기도 부천시 중동 1289번지 407호,37.48984732,126.7675778
1628,씨에스어학원,경기도 부천시 중동 1289번지 213호,37.48984732,126.7675778
1629,피아노츠성인음악학원,경기도 부천시 중동 1149번지 부천중동리슈빌엔클래스 2층 203호,37.503231,126.7695715
1630,제이퍼니음악미술보습학원,"경기도 부천시 중동 1039-2번지 301호,401호,402호",37.50634741,126.7690529
1631,중동온디느무용학원,경기도 부천시 중동 1289번지 팰리스카운티아이파크 상가 507호,37.48984732,126.7675778
1632,예원무용학원,경기도 부천시 중동 1159-8번지 하성빌딩 503호,37.50270426,126.7629912
1633,MyTurn(마이턴)영어입시학원,경기도 부천시 중동 1034-5번지 씨티오피스 201호,37.50462282,126.7671922
1634,세뜻중국어학원,경기도 부천시 중동 1079-2번지 블래스랜드 302호,37.50322894,126.7777934
1635,채움보습학원,경기도 부천시 중동 682번지 서천빌딩 5층 501호,37.49606227,126.7621643
1636,올림수학중3동캠퍼스보습학원,경기도 부천시 중동 3-338번지 쌍둥이 2층,37.50536845,126.7799923
1637,프라임한솔영어보습학원,경기도 부천시 중동 1172번지 보람마을아주아파트 상가 201호,37.49854103,126.7582775
1638,아이엠에스(IMS)영어마을어학원,경기도 부천시 중동 1144-1번지 굿모닝위너스텔3차 203호 일부,37.50101112,126.7724056
1639,스터디플래닛부천중동센터독서실,"경기도 부천시 중동 1129-1번지 센타프라자 505호,506호,507호,508호,509호",37.49853948,126.7755457
1640,부천위드피아노실용음악학원,경기도 부천시 중동 1060번지 일양빌딩 2층,37.50764803,126.7753032
1641,러셀바른공부전용자습관독서실,경기도 부천시 중동 1035-2번지 하나빌딩 3층,37.50445422,126.7684933
1642,초이스애견미용학원,경기도 부천시 중동 1062-4번지 로얄프라자 607호 일부,37.5034251,126.7767184
1643,Zino(지노)수학보습,경기도 부천시 중동 1112번지 위브더스테이트 상가 8동 309호,37.4973745,126.7788513
1644,챕터스잉글리쉬보습학원,경기도 부천시 중동 1058-2번지 중동프라자 502호,37.50384191,126.7732678
1645,임언휘웰링턴잉글리쉬영어보습학원,경기도 부천시 중동 1134-2번지 골드존타워 701호,37.49962009,126.7752484
1646,부천라이즈어학원,경기도 부천시 중동 1058-1번지 신명타운 501~505호 506호일부,37.503895,126.77277
1647,중앙음악학원,경기도 부천시 중동 1056번지 제일프라자 501호,37.50433906,126.7694889
1648,청탑독서실,경기도 부천시 중동 1062-2번지 메디타워 902호,37.50400994,126.7762982
1649,중동스마트영어보습학원,경기도 부천시 중동 1033번지 우신빌딩 403호,37.50512,126.7635263
1650,알파고바둑교습소,경기도 부천시 중동 807번지 3층 313호 일부,37.48795258,126.7662496
1651,SG(에스지)수학교습소,경기도 부천시 중동 1172번지 2층 203호,37.49854103,126.7582775
1652,삼성영어부곡영어교습소,경기도 부천시 중동 1203-13번지 1층 좌측,37.49367694,126.772349
1653,3030영어중동러닝센터교습소,경기도 부천시 중동 1289번지 팰리스카운티중앙상가 119호,37.48984732,126.7675778
1654,브레인EQ(이큐)매쓰수학교습소,경기도 부천시 중동 1289번지 팰리스카운티중앙상가 114호,37.48984732,126.7675778
1655,튼튼영어마스터클럽크리스틴영어교습소,경기도 부천시 중동 1101번지 연화마을 상가동 201호,37.49762051,126.780298
1656,세연영어교습소,경기도 부천시 중동 1129-1번지 센타프라자 607호,37.49853948,126.7755457
1657,수능영어교습소,경기도 부천시 중동 1129-1번지 센타프라자 2층 207호,37.49853948,126.7755457
1658,IVY아이비영어교습소,경기도 부천시 중동 1185-2번지 그린타운아파트 상가동 2층 208호,37.4956268,126.7742654
1659,중동오길보습학원,경기도 부천시 중동 1161-3번지 일신빌딩 3층 일부,37.50234246,126.7623025
1660,ESL(이에스엘)잉글리쉬보습학원,경기도 부천시 중동 1129번지 이스트타워 원 501호 일부,37.49892671,126.7754428
1661,제이퍼니음악미술보습학원,"경기도 부천시 중동 1039-2번지 301호,401호,402호",37.50634741,126.7690529
1662,제2관TheDK(더디케이)보습학원,경기도 부천시 중동 1129-1번지 센타프라자 4층 411호,37.49853948,126.7755457
1663,박미숙뮤직스토리음악학원,경기도 부천시 중동 1144-1번지 굿모닝위너스텔3차 207호 중동,37.50101112,126.7724056
1664,이니띠움플러스독서실,경기도 부천시 중동 1112번지 위브더스테이트 상가 8동 310호,37.4973745,126.7788513
1665,중동씨앤씨(C&C)미술학원,경기도 부천시 중동 1031-2번지 골든벨타워 7층 일부,37.5052352,126.762576
1666,동성피아노학원,경기도 부천시 중동 1181번지 3층 301호 일부,37.49901466,126.7697203
1667,알파@보습학원,경기도 부천시 중동 1104번지 꿈마을 상가 2층 201호,37.50142961,126.7791898
1668,스마트러닝로봇학원,경기도 부천시 중동 1056번지 제일프라자 405호,37.50433906,126.7694889
1669,미엘음악학원,경기도 부천시 중동 1033-2번지 금영프라자2차 505호,37.50504019,126.7641599
1670,리더스프렙어학원,경기도 부천시 중동 1134번지 새롬프라자6차 501호 일부,37.50020541,126.775077
1671,김과학수학보습학원,"경기도 부천시 중동 730-13번지 2층,3층",37.49440245,126.7611859
1672,JK(제이케이)수학보습학원,경기도 부천시 중동 1056번지 제일프라자 401호,37.50433906,126.7694889
1673,패스파인더보습학원,경기도 부천시 중동 681-5번지 2층,37.49556537,126.7614988
1674,더함영수보습학원,경기도 부천시 중동 1159번지 이원빌딩 702호,37.50295665,126.7630469
1675,브레이닝클래스보습학원,경기도 부천시 중동 1058-2번지 중동프라자 6층 601호,37.50384191,126.7732678
1676,하하공간미술학원,"경기도 부천시 중동 1288번지 406호, 407호",37.48868025,126.7651844
1677,삼성영어한라마을보습학원,경기도 부천시 중동 1028-1번지 201호,37.50845252,126.7629615
1678,독한독학재수입시학원,경기도 부천시 중동 1138번지 호정프라자 604호,37.50145688,126.7746095
1679,비원투혼입시학원,경기도 부천시 중동 1159-8번지 하성빌딩 4층,37.50270426,126.7629912
1680,와이즈리더중동영어보습학원,경기도 부천시 중동 1128번지 그린프라자503호.504호일부,37.49726077,126.7759115
1681,트리플보습학원,경기도 부천시 중동 1056번지 제일프라자 402호,37.50433906,126.7694889
1682,중동G1230학원,경기도 부천시 중동 1134-4번지 굿모닝로얄프라자 5~8층,37.49928693,126.7753512
1683,EDS(이디에스)보습학원,경기도 부천시 중동 681-5번지 5층 전체,37.49556537,126.7614988
1684,토즈스터디센터중동2독서실,"경기도 부천시 중동 682-5번지 3층전체, 4층 일부",37.49598282,126.7629675
1685,팰리스해법영어수학보습학원,경기도 부천시 중동 1289번지 팰리스카운티중앙상가 201호 일부,37.48984732,126.7675778
1686,민병철외국어보습학원,경기도 부천시 중동 1035-2번지 하나빌딩 501호 일부,37.50445422,126.7684933
1687,C&I(씨앤아이)부천보습학원,"경기도 부천시 중동 1033-3번지 4층 408호 일부, 409호, 6층 601호, 602호, 603호, 604호",37.50497781,126.7644994
1688,The(더)독서실,경기도 부천시 중동 3-77번지 나성빌딩 4층 일부,37.50892588,126.7744963
1689,버클리뮤직센터음악학원,경기도 부천시 중동 1116번지 리첸시아 116호,37.49501497,126.7794124
1690,중동점예현음악학원,경기도 부천시 중동 1129-1번지 센타프라자 210호,37.49853948,126.7755457
1691,곰아뜰리에미술학원,경기도 부천시 중동 1062-4번지 로얄프라자 4층 401호,37.5034251,126.7767184
1692,YBM(와이비엠)영수입시학원,경기도 부천시 중동 5-19번지 동진빌딩 3층,37.5063186,126.7774109
1693,부천대성입시학원,경기도 부천시 중동 1128-1번지 우성프라자 201호,37.49698158,126.7759688
1694,이니띠움독서실,"경기도 부천시 중동 1112번지 위브더스테이트 8동 3층 307,308호",37.4973745,126.7788513
1695,반석어학보습학원,경기도 부천시 중동 1030-1번지 반석유치원 4층,37.50823278,126.7612431
1696,더퍼스트보습학원,경기도 부천시 중동 749-17번지 세일빌딩 2층 전체,37.49387331,126.7668528
1697,계남정미정수학보습학원,경기도 부천시 중동 1208번지 계남아카데미빌딩 201호,37.49492623,126.7707734
1698,하이베스트보습학원,경기도 부천시 중동 1062-4번지 로얄프라자 607호 일부,37.5034251,126.7767184
1699,DOPE DANCE(도프댄스)무용학원,경기도 부천시 중동 1162-5번지 중동프라자 602호,37.50275719,126.7624369
1700,TheDK(더디케이)보습학원,경기도 부천시 중동 1129-1번지 센타프라자 4층 410호,37.49853948,126.7755457
1701,중동프라임보습학원,경기도 부천시 중동 1289번지 팰리스카운티현대아이파크 상가 501호,37.48984732,126.7675778
1702,루모스보습학원,경기도 부천시 중동 1159-8번지 하성빌딩 502호,37.50270426,126.7629912
1703,레벨미업보습학원,"경기도 부천시 중동 1058-2번지 6층 602호 일부, 609호",37.50384191,126.7732678
1704,중동리딩뱅크독서실,"경기도 부천시 중동 1144-4번지 탑프라자 801호, 803호 일부",37.50086903,126.7734691
1705,범수학보습학원,경기도 부천시 중동 1027-2번지 왕성빌딩 401호 일부,37.51092787,126.7617999
1706,최고산소독서실,경기도 부천시 중동 1134-2번지 골드존타워 201호,37.49962009,126.7752484
1707,일인오투(O₂)독서실,경기도 부천시 중동 1058-2번지 중동프라자 607호,37.50384191,126.7732678
1708,박미희댄스스포츠학원,경기도 부천시 중동 1138-1번지 조이럭타운 6층 601호 일부,37.50117806,126.7748592
1709,랩스어학원,"경기도 부천시 중동 1129-1번지 202호, 511호",37.49853948,126.7755457
1710,TOP탑실용음악학원,경기도 부천시 중동 1061번지 한신빌딩 6층 일부,37.5063693,126.7756577
1711,TOPLY(토플리)어학보습학원,경기도 부천시 중동 1289번지 팰리스카운티현대아이파크상가 408호.409호 410호,37.48984732,126.7675778
1712,워릭어학보습학원,경기도 부천시 중동 1058-4번지 서호빌딩 603호 ~ 608호,37.50376179,126.7737656
1713,미도움미술학원,경기도 부천시 중동 1208번지 계남아카데미빌딩 206호,37.49492623,126.7707734
1714,이인권실용음악교습소,경기도 부천시 중동 1160-3번지 필레오트윈파크 2동 406호,37.50209384,126.7641014
1715,예음뮤직(Music)피아노교습소,경기도 부천시 중동 1176-2번지 무지개마을동신아파트 상가 2층 201호,37.49781961,126.7668291
1716,새상지영어교습소,경기도 부천시 중동 760-17번지 원진빌딩 3층 일부,37.49392816,126.7627705
1717,피아노스토리피아노교습소,경기도 부천시 중동 852-3번지 헨델피아노 1층 일부,37.48670474,126.7685262
1718,THE(더)클래식음악교습소,경기도 부천시 중동 1036번지 3층 301호,37.50559725,126.767879
1719,생각공장영어교습소,경기도 부천시 중동 1113번지 위브더스테이트 상가 7동 223호,37.4976525,126.7781607
1720,박쌤수학교습소,경기도 부천시 중동 1180-1번지 미리내마을 상가동 202호,37.49832007,126.7739066
1721,EM(이엠)수학교습소,경기도 부천시 중동 1183번지 그린타운 208호,37.4961218,126.7693788
1722,더블e(이)영어교습소,경기도 부천시 중동 1149번지 부천중동리슈빌엔클래스 209A호 일부,37.503231,126.7695715
1723,BONAMI(보나미)미술교습소,경기도 부천시 중동 1180-1번지 미리내마을 205상가 205호,37.49832007,126.7739066
1724,중동그린타운해법영어교습소,경기도 부천시 중동 1183번지 206호,37.4961218,126.7693788
1725,미리내e해법수학교습소,경기도 부천시 중동 1179번지 미리내마을 상가동 206호,37.49981475,126.7734045
1726,부천포도마을해법중국어교습소,경기도 부천시 중동 1170번지 포도마을 2층 일부,37.50101138,126.7590724
1727,우진서예교습소,경기도 부천시 중동 1181번지 동성 상가 211호,37.49901466,126.7697203
1728,피아노이야기음악교습소,경기도 부천시 중동 1171번지 중동신도시포도마을 상가동 203호,37.50128672,126.7615256
1729,꿈꾸는i(아이)미술교습소,경기도 부천시 중동 1172번지 보람마을아주아파트 205호,37.49854103,126.7582775
